,Date,USDC,WETH,DAI,WBTC,USDT,FRAX,PAX,agEUR,APE,1INCH,BUSD,FEI,HEX,RAI,LOOKS,renBTC,MKR,LINK,ETH2x-FLI,MATIC,TUSD,EURS,CRV,NEXO,FUN,ENS,LUNA,MIM,LUSD
1646006400,2022-02-28,0.060032239414616745,0.8010364287999285,0.03153409369235385,0.6647129805669524,0.030381666472281056,0.0663843590491658,0.03153805492133555,0.09135346876367058,,0.8773552592102171,0.05470829035761371,0.0830969370973435,1.068351118594495,0.14052890853360464,2.1485521956912854,0.6333174583001995,0.896397689985337,0.9875632528335131,1.4962577765597513,1.1582250482078154,0.045304828575372824,0.1614347534064034,1.1389883588913827,0.8812957783798723,0.7001271030909137,1.2547574854990189,,0.06818739335261223,0.09245142970443589
1646092800,2022-03-01,0.059611527185285375,0.8767225772747083,0.03157614005609366,0.8125579358660748,0.03117278695802215,0.06437674396220917,0.032713627116419,0.08839003049302073,,0.9150801270247517,0.05516409766047864,0.08138972070237863,1.077454784742406,0.13611530828646795,2.2690040142137042,0.7806018414899241,0.9279676731539395,1.0556796724142683,1.6484635966700776,1.2169240801528607,0.04566851787013646,0.1600118287213409,1.2016446436158386,0.9593396398767673,0.706278309347324,1.3038941187434474,,0.06476204121342208,0.09045129751040032
1646179200,2022-03-02,0.05902274648800741,0.8779530238301863,0.03101125609863562,0.815046689292525,0.030964117445500892,0.06513801271987003,0.030889199999790215,0.09311380767090688,,0.9111962615028365,0.05603000395886339,0.0804469541546525,1.058449984578589,0.08265795118331952,2.2996993606765983,0.7855807213737206,0.9242280541943313,1.0017336719094858,1.649483880602822,1.2018272476150016,0.044828032132341,0.16386133993182134,1.1866706820468405,0.9641884055412403,0.7133027213739824,1.295451529294516,,0.061846777165828815,0.0885595127559085
1646265600,2022-03-03,0.05907860002377418,0.8744713437877241,0.030874938039928326,0.8155306442565877,0.03166742484915691,0.06518356402997234,0.02958093424439835,0.09341355562209028,,0.9097105880557308,0.05827764170894999,0.07199822311873509,1.1122092355117734,0.07969880881166774,2.4032253815001687,0.7869173871316548,0.8901604266124412,0.9975678785302159,1.63838566554857,1.1991195269320998,0.04470933683365111,0.1365565782714873,1.1913405969899054,0.8748377330558654,0.7149545684890968,1.2727018542092101,,0.06419424160200145,0.08735636829341478
1646352000,2022-03-04,0.059071577114599594,0.8754676645848872,0.031011001173220882,0.8261928478296048,0.031681186725584044,0.0645914958544986,0.028157897885662503,0.09143117425155783,,0.9149677822610677,0.05810071575567794,0.07524207037330224,1.110378491058007,0.08010421802710811,2.2897492367456294,0.7984562341115097,0.8902901624870375,1.0000139226876592,1.6501924671107964,1.2041658839174323,0.04401809945340062,0.13130660382929693,1.1780836466940032,0.8756267040344549,0.7140286672287061,1.2773520055119176,,0.059507333109698066,0.08710852735476816
1646438400,2022-03-05,0.05914712386684219,0.9090266427406013,0.031215862982643578,0.8614920855220572,0.03171552467190799,0.05896945014774199,0.02644189804437883,0.10597446161390464,,0.9277876308122712,0.05734983418169482,0.07774440865380021,1.1233074804820657,0.08026592891991612,2.296087717962146,0.8293464011023187,0.9911121586513691,1.0099177419378287,1.721887021619328,1.2077760956531318,0.04382855087273635,0.12441109787829775,1.177756111055286,0.8696076812325422,0.7383162294511447,1.2789970926998226,,0.05934178799436891,0.08777315873976045
1646524800,2022-03-06,0.05916471395596542,0.9116501961097603,0.031742523626191586,0.8617951849156464,0.03166154004334991,0.05541420724391019,0.0259665049169462,0.10156518003950592,,0.9260160369759621,0.0570352014931372,0.07541909742950961,1.1192565991682033,0.07931872798453848,2.295322327362717,0.8372203578271521,0.9663455839581424,1.0106294929963016,1.7286696844416298,1.211180589790841,0.043229195483690745,0.12225609067078522,1.1780465110504779,0.8567426778292393,0.8510155817348994,1.2774692716034128,,0.05843311495952169,0.08595881359213034
1646611200,2022-03-07,0.049393968732053095,0.8293914307537976,0.02928611553692275,0.7636875573566295,0.02804751810820821,0.056086538248528224,0.025938824463960262,0.10131880032342779,,0.8974837761852251,0.05319357373988492,0.0780803229608738,1.1068825156710715,0.0728373941182806,2.3090722605941596,0.7483342671664132,0.9850738147976594,0.9819342301723875,1.6045036770513779,1.179375368137922,0.03970780126706986,0.12261842457886282,1.1325319286313087,0.8208110113426886,0.853810548112383,1.1967278069640086,,0.05818364967252006,0.08204598580982408
1646697600,2022-03-08,0.024133319993841825,0.8298144722981468,0.024884825387766398,0.7641680927107736,0.021987424321238215,0.05580017812784184,0.02572604626366403,0.10062262370674227,,0.8930915784927659,0.04540082838501748,0.07804772366559974,1.0753873377239291,0.0711641812776475,2.2530498841640534,0.7582420886435827,0.9861689951934887,0.9832477071040371,1.6060270271428525,1.1763002572301393,0.02816704610509111,0.11692650303158678,1.1328063801622412,0.8217201230400722,0.8698966442295952,1.1956250129714925,,0.05780929033993695,0.08124752812901108
1646784000,2022-03-09,0.022064999862392184,0.8372760733714846,0.02473944641635877,0.7616388381870195,0.02198886389785302,0.055893024769631025,0.02623103686675687,0.09772318242282704,,0.8793331495978307,0.044693643008926566,0.07509803238181295,1.070191133748373,0.07422344069821012,2.265454501893849,0.7578258741194663,0.9881221752628006,0.9896432912753714,1.6274187615665268,1.178060833558193,0.026402466800465305,0.09585078564543802,1.141055436171221,0.831926504895498,0.8687071675445426,1.1886188487799771,,0.055120019840083884,0.08087726931223721
