,Date,USDC,WETH,DAI,WBTC,USDT,FRAX,PAX,agEUR,APE,1INCH,BUSD,FEI,HEX,RAI,LOOKS,renBTC,MKR,LINK,ETH2x-FLI,MATIC,TUSD,EURS,CRV,NEXO,FUN,ENS,LUNA,MIM,LUSD
1596240000,2020-08-01,1079713381.6320226,1110276926.0255432,370563791.73043424,0.0,10778488966.5884,,253432518.72159362,,,,159038861.01824266,,0.0,,,23340153.622261353,503147257.69358957,2972451669.8426394,,76294710.36643286,206360784.0617928,38231223.20219735,,129993157.0145838,27233098.187271755,,,,
1596326400,2020-08-02,1087114065.7729323,1245538014.0092764,368973993.62775385,0.0,10941249518.541092,,256467182.13998604,,,,152225450.33066094,,0.0,,,26061492.79073,535870038.5425424,3215221484.708618,,78568099.104334,217480763.57950157,39351302.05655933,,127311040.51755106,27611673.443724826,,,,
1596412800,2020-08-03,1097449796.9699798,1200610343.0789351,369885939.6288296,0.0,11062349221.834326,,252247745.068119,,,,161253781.8325437,,0.0,,,25212251.57311805,512299139.51231724,3155955646.0542297,,75058359.30616859,217605745.5420384,36100819.894099675,,125578632.15747558,24587844.373147048,,,,
1596499200,2020-08-04,1084969022.8676772,1252148881.112168,385394038.34755677,0.0,11118634671.41413,,252057102.5883635,,,,157319959.16886908,,0.0,,,24815098.663852636,534758535.1930079,3497366820.0585003,,76731329.1347556,205607907.5647048,36919710.508059345,,125411685.7017338,26679704.78654496,,,,
1596585600,2020-08-05,1082620640.856064,1276865607.858727,386659620.0389415,0.0,11182209134.55455,,251694482.08258766,,,,159427281.69185874,,0.0,,,24725789.569071777,526655540.8200167,3755259718.423776,,77436284.47972868,204062221.287038,37155280.53586066,,132142034.02030423,27455506.36753956,,,,
1596672000,2020-08-06,1080663525.1038458,1281751033.720186,389543205.6139353,0.0,11252929576.204271,,257265051.87669456,,,,162843471.82053846,,0.0,,,28907623.94228171,535586563.1354478,3651335265.2350655,,80720622.75890532,198522366.41004568,37878644.466390796,,102208538.45033824,26808741.8854409,,,,
1596758400,2020-08-07,1093371177.3314512,1282213138.684612,380719415.7497119,0.0,11334228793.937506,,264627757.6064303,,,,163287877.51370594,,0.0,,,29923396.498230528,528861689.97496325,3890112622.654288,,81651632.18546027,199221643.92704356,37546049.34896108,,102556594.66891658,28734451.768788014,,,,
1596844800,2020-08-08,1108253404.1808832,1243282818.6496127,384611513.89705455,0.0,11495140099.99963,,261770775.08564857,,,,165299045.22946072,,0.0,,,29753859.242091686,522795075.36256295,3823508786.887641,,80133715.88849097,203602569.2226043,36703864.892272756,,92896762.62747614,27097481.15713703,,,,
1596931200,2020-08-09,1147426899.5944264,1296094736.0143383,383999249.12323195,0.0,11578515768.948843,,260609029.5762201,,,,178780270.92346275,,0.0,,,29334649.15322699,527050174.66285986,4876472411.042364,,85627199.7874531,209297598.46757656,37311409.03468843,,95451544.04056521,27281232.609629657,,,,
1597017600,2020-08-10,1146087515.7526047,1317506783.9941769,383463405.40891385,0.0,11650317901.938906,,262025278.71926346,,,,180206590.11883917,,0.0,,,29826048.333991427,536012263.2400504,5295742522.49606,,85197027.2791367,209608640.22549146,37096719.29601348,,94244070.65975638,27064045.196909055,,,,
1597104000,2020-08-11,1123043260.7744231,1394275980.7598872,424372186.0774024,0.0,11698790361.505043,,255410384.38031575,,,,169564143.6707284,,0.0,,,29756571.052734394,566636000.6570352,5125018956.014085,,90901130.1729618,200304912.1164947,37434290.53566483,,94169695.15897824,28812969.098290823,,,,
1597190400,2020-08-12,1133850753.8488352,1458247798.52681,428380630.16322786,0.0,11858746977.85641,,252317517.4489002,,,,160620110.588205,,0.0,,,28193106.64240546,533180987.84911793,5021288068.275421,,87106390.97540355,194133975.31896046,37362011.58912387,,92313791.016899,29438797.676062834,,,,
1597276800,2020-08-13,1161006416.978696,1390421325.26268,425553140.7532102,0.0,11896892578.11066,,253995908.49133375,,,,173421855.38692504,,0.0,,,29194671.887508236,652708816.221861,6306977618.903246,,96398036.83021066,195616824.13648024,36989281.61473217,,97910692.4350963,31522691.62540823,,,,
1597363200,2020-08-14,1177494755.2865477,1532137287.691129,435923683.05305076,0.0,12000642229.353857,,252759519.4847949,,,,178852818.44496483,,0.0,,,29487828.117942106,713409554.1701902,6552022955.994554,,102213441.79539822,192542402.17346314,37435952.53183296,0.0,89559452.32324322,30952781.48875495,,,,
1597449600,2020-08-15,1205711262.4834569,1576547660.9262776,415657266.9815674,0.0,12238797982.615112,,257682675.02967376,,,,192549765.6731867,,0.0,,,46072900.260042615,656390587.6767603,6485930886.213434,,106103448.54355069,253071263.5576539,37004810.69482071,5940563.053718344,89046152.31572089,30972091.415553868,,,,
1597536000,2020-08-16,1201078658.2774494,1564994946.6398892,415930724.58108544,0.0,12215059078.065254,,257735504.6350281,,,,188667659.54580417,,0.0,,,64288929.44910318,625489008.3389697,7321865701.248197,,112770493.76629633,273516663.6956162,36741204.102626145,41630574.274827115,77245681.46268237,31796280.051046666,,,,
1597622400,2020-08-17,1202780392.5956528,1556575042.5704215,423689537.28378683,0.0,12248808990.550749,,257907466.7320612,,,,188780317.54691318,,0.0,,,112021216.29135013,626411133.7283077,7224366255.77558,,112863352.10368286,289593612.54778624,36914557.53136653,44794053.7963943,77724133.70771481,31351376.93388232,,,,
1597708800,2020-08-18,1218933979.1021347,1576102015.3865745,429635612.2051514,0.0,12392582270.175108,,258629297.5813757,,,,201324029.18896633,,0.0,,,121912979.12089781,622537158.6650617,6395502110.659073,,108880664.20163532,280946474.52613,37874894.68690405,46840611.63811858,83741866.35170199,33860033.02394938,,,,
1597795200,2020-08-19,1246578444.2031455,1545604044.9820807,428248084.1811536,0.0,12603054668.447298,,261620123.09772444,,,,208980902.91343483,,0.0,,,113300836.20303297,606487342.2197417,6165397983.681778,,101109111.8683189,293657750.7115188,37453737.907553256,44275668.52350846,72478606.92909826,33935526.39570135,,,,
1597881600,2020-08-20,1276066353.7569458,1476539782.172222,422939402.7731869,0.0,12605339229.678223,,254959730.08081824,,,,195902196.96765292,,0.0,,,102743810.51561582,585098657.3896435,6219533339.865457,,93387821.04482257,301622845.4143246,37641429.46652003,36788884.76007124,73948601.8085835,31495559.591564666,,,,
1597968000,2020-08-21,1308639523.728695,1514963925.9111211,433406175.0136079,0.0,12660117156.639263,,258645165.21523437,,,,201179521.9701776,,0.0,,,97619229.81443293,595591264.5556135,6192149128.081912,,100555689.9066899,318602903.97447795,37720363.96609276,40900867.48710023,75084273.95034184,31942016.606053054,,,,
1598054400,2020-08-22,1318000930.5146458,1425888658.4165854,435985038.4436561,0.0,12762557153.567696,,260690448.6702023,,,,197196181.65957603,,0.0,,,92436675.29250166,540929295.1388994,5308662346.6493845,,94178529.29907046,331498712.49004096,37195366.37433506,38951582.14510654,73685443.22432172,29507090.14044741,,,,
1598140800,2020-08-23,1337354144.711165,1456649409.7234793,443541608.272149,0.0,12812234222.111702,,262148480.62401465,,,,203588518.1322355,,0.0,,,97774158.95252493,576909866.4309822,6125706709.237294,,98421781.90327896,366756656.7789265,37871006.26797089,40667175.96933411,77104698.67692187,28691359.432268154,,,,
1598227200,2020-08-24,1355621233.419084,1445932995.4634557,445425128.8674605,0.0,12830042987.310995,,263440935.06213492,,,,213032086.90296412,,0.0,,,98410459.27416435,574284970.8611642,5829088065.368811,,95409236.89533193,382151970.69166476,37611044.6933184,38363470.200451285,74532899.03618471,29365904.2583108,,,,
1598313600,2020-08-25,1362784249.768138,1513184499.9960268,449461905.93555105,0.0,12895083175.921795,,265386363.50733906,,,,204175464.18338642,,0.0,,,98252058.12134746,610019326.0626539,5843472486.978607,,105559169.42394708,334859250.19454247,37691408.50975986,52751620.9817723,77729668.50518817,30294578.079177767,,,,
1598400000,2020-08-26,1382944810.458472,1441164822.9424818,450681551.7947641,0.0,12865507393.594837,,268506910.26664484,,,,197251745.65975264,,0.0,,,96522976.30418317,575725732.3169447,5485193922.677083,,97917129.58688271,376449738.34351987,37642627.89954688,54907134.54647974,71864606.86486013,28498426.760385744,,,,
1598486400,2020-08-27,1400055980.5252311,1460070958.1815712,453067357.68045026,0.0,12858452038.926846,,265752400.37758347,,,,195864910.63736656,,0.0,,,114767888.71269943,578751747.930343,5839582502.524947,,101354260.40222725,380979557.32691973,37455460.14809261,77637789.37054637,82139537.49824247,29483440.37764984,,,,
1598572800,2020-08-28,1425062753.358413,1522984217.5907886,450446823.4645822,0.0,13028548270.094753,,279434449.32718635,,,,199359634.68638873,,0.0,,,124294702.11816546,555537585.6222329,5575138741.4055605,,96856471.16094671,349416363.8011933,37675515.68937892,76188310.67287979,81867060.06133002,27810860.61209305,,,,
1598659200,2020-08-29,1426970999.7092268,1610383176.4431977,449994717.1680161,0.0,13129348616.63307,,278599169.96204114,,,,196099407.63731778,,0.0,,,135093173.32283542,569849756.8083493,5836777740.982833,,101246672.33165805,362540063.8432683,38166738.9489331,80228087.14784808,87818059.7411319,28822689.359863024,,,,
1598745600,2020-08-30,1461801398.6087902,1757482092.2944808,442729019.277792,0.0,13302097287.881546,,275840480.7260686,,,,187194594.70476076,,0.0,,,137949636.10603353,571220755.8949844,6377849361.729374,,104805853.8897475,383074319.2386984,37889127.63897572,74149348.78240336,85241596.78957112,28948157.627902117,,,,
1598832000,2020-08-31,1474977047.6541266,2097516417.7739627,448769575.1624346,0.0,13324009301.44109,,276232322.1222127,,,,187621716.34953317,,0.0,,,146524046.0551423,609247130.054033,6341198176.397264,,102737882.24521959,382351278.19472146,37946981.630006425,87349019.09286463,84187655.47813801,28617096.65869231,,,,
1598918400,2020-09-01,1478076251.8016133,2317198848.6947384,445706299.8286813,0.0,13325296846.57462,,268501662.01508045,,,,189718525.82081968,,0.0,,,159479765.04205734,614883659.8220131,6015458738.552195,,100757219.5131663,337935022.32505125,37316297.83583612,110420256.10295033,94088532.58249861,30100224.24994372,,,,
1599004800,2020-09-02,1526243028.7079127,2681214973.848406,468313157.81010205,0.0,13442714263.558973,,267767768.51633754,,,,184878771.52086917,,0.0,,,166979618.7186891,651490283.3557743,6199478436.775887,,97730121.73933297,313743486.45178986,38045732.63063519,159531783.5038674,96173537.81145214,30672797.14992568,,,,
1599091200,2020-09-03,1521629075.9415684,2607743076.365498,493459666.4078496,449814345.29178214,13625399575.189207,,271860727.12375784,,,,183898347.56606674,,0.0,,,183247057.7465241,596859230.2506454,5696520109.645549,,89068305.51251909,314340613.519502,37056212.35045376,131025408.22490095,91594207.56026837,27559950.22732411,,,,
1599177600,2020-09-04,1585737956.6690319,2290591122.9627495,520082677.3568309,422145105.71222407,13682958085.891354,,274566455.0831212,,,,186842829.2216002,,0.0,,,162930747.89237672,514089205.68614626,4531668022.315603,,72282633.7323144,311951935.9521493,37379335.74771717,91118553.72497492,70516857.03155887,23498149.55335395,,,,
1599264000,2020-09-05,1654937550.5016477,2122415219.61682,467054804.573293,435935125.75878054,13944291389.99023,,290572091.98070186,,,,193911320.3930957,,0.0,,,168934844.5637378,531206760.47668105,4798997838.8220005,,73039273.53069113,310748569.0996802,37594260.12463221,100216428.98177099,72837549.82056728,23606395.314548396,,,,
1599350400,2020-09-06,1697373902.1664443,1913249196.2874768,442472478.61251414,444224234.0470227,14146895238.991238,,288547385.0909348,,,,192667892.1513478,,0.0,,,162214207.37367794,461899044.3427322,4099982686.8585954,,68226544.13603233,366327228.7832653,37471370.892196976,66271232.77453038,67524883.84640509,20661309.906029865,,,,
1599436800,2020-09-07,1738405992.2687464,2070426624.6100888,432144169.8408567,458598070.01939726,14156780887.936438,,297018004.4136098,,,,198468422.39520943,,0.0,,,165676928.64897764,492278089.9242508,4932509571.553684,,71334309.87308635,381186972.71041894,37646980.41923624,79932331.56647798,69745807.51369134,22055345.598855186,,,,
1599523200,2020-09-08,1770732237.4398816,2061662671.5707238,438965908.3577825,481322079.9696622,14155492387.098202,,294521647.3007605,,,,200670684.1862805,,0.0,,,171147971.66577938,474332380.18608165,4762805908.052031,,71393754.35382769,395097507.48378694,37228705.37402272,77339803.16994514,69173190.49986331,22035439.370415214,,,,
1599609600,2020-09-09,1807864449.2229712,2010183216.5440247,440052030.08919734,480596930.0807161,14249894735.416224,,284986228.9506227,,,,216169637.0691001,,0.0,,,171611278.01608983,457818891.21786743,4519237832.113198,,69054173.53872572,375123824.4504797,36483177.09827553,73821252.94603421,73646632.38508046,21103130.74975607,,,,
1599696000,2020-09-10,1837881410.189869,2265325014.2212553,438478453.44916964,504220853.3990516,14336176672.98944,,286548896.72774065,,,,255773028.09730914,,0.0,,,190073165.0895307,472345384.99989974,4763041155.086225,,75947690.53288002,390662187.8373092,37278655.53823065,81126920.56255049,71713830.7148351,22117977.49253133,,,,
1599782400,2020-09-11,1851977261.2539766,2393811684.062295,462422578.7820096,529708582.01624614,14437687573.570017,,284992101.6473289,,,,287995656.8423263,,0.0,,,188077721.74155223,480252846.707067,4837781457.705423,,77815809.66363771,419692107.43629146,37283778.06196864,83000780.6338245,73765921.832354,22035771.202642817,,,,
1599868800,2020-09-12,1917867506.5807374,2406221775.3911047,467274663.43907475,554811542.6936271,14583424053.573727,,290369422.56189376,,,,296518455.85283935,,0.0,,,178038943.48695815,474118130.79103625,4814067961.421323,,80816181.20781186,429435113.22582865,37562738.96550943,85532702.996547,72869219.86844698,22778482.666474033,,,,
1599955200,2020-09-13,1960519721.8583548,2434427608.317639,473702954.87039393,577941544.2794714,14699656953.527794,,296470640.5938464,,,,299596004.85203016,,0.0,,,191579635.79624945,462282777.831493,4895430969.620165,,79601629.40915214,444815889.0543667,37463724.59357915,94473620.48591365,72362608.92294319,23317187.667623606,,,,
1600041600,2020-09-14,1998726032.5454571,2291505467.343253,473768021.19938374,585371571.3000778,14726592942.13541,,296414372.2550838,,,,308134760.35783416,,0.0,,,209680016.80173218,449250354.3510151,4632570870.098707,,75278889.95368297,474392527.86042255,36693223.615746714,89617543.31037937,70049300.43320136,21789894.390907537,,,,
1600128000,2020-09-15,2019992601.2929616,2306134036.422788,542737180.3875185,605147228.0090277,14728080925.358042,,292640756.21121526,,,,352617124.1625651,,0.0,,,227399970.2250468,436990580.0172712,4660050368.190845,,76452153.56226835,487704795.95204985,36953346.264460504,87435893.58449799,71703788.4743028,21940094.82417583,,,,
1600214400,2020-09-16,2078905551.438918,2187499559.036904,614117909.12788,630184232.2093409,14927227967.75129,,284750434.8073786,,,,372629960.6387271,,0.0,,,236190173.31011137,410842418.28491896,4204163428.691788,,77608855.0548372,497038996.02170277,37659702.43942614,70998917.54935807,69490001.21547331,21231040.588763952,,,,
1600300800,2020-09-17,2077721052.1765475,2380142213.5353103,576012225.2677411,640552409.136411,14957143001.422548,,284429941.73343045,,,,397107803.7919433,,0.0,,,242471946.1926696,428609114.0885409,4140905022.416291,,75665228.17153534,514166446.8704908,37683181.14188433,66223534.6157905,68629117.03467497,20885781.94982029,,,,
1600387200,2020-09-18,2108597204.2582428,2705295897.928051,638473703.3314567,707167450.1950296,15065278641.96204,,290458463.56521475,,,,392520284.6626415,,0.0,,,240119132.12286934,455820524.3070512,4238765605.7915936,,77605972.7460225,512914219.65429205,37712947.737744875,69710029.94600278,68933271.280829,20718582.05925501,,,,
1600473600,2020-09-19,2181447456.315563,2720060508.4594884,696586953.4959334,802774271.1249368,15138915464.97246,,314017079.7440079,,,,391082908.0743413,,0.0,,,221481529.69165686,447126023.69988424,3861974436.1788797,,80137724.96610434,487931137.47104913,37361298.40408157,69192047.98727213,67458649.22670342,20147217.531187586,,,,
1600560000,2020-09-20,2286773731.0024242,2795185996.192068,786231125.0827093,844470905.2179155,15212009140.544724,,315847398.4969714,,,,401985295.23211414,,0.0,,,225644164.55540684,462741474.9676735,3911599151.005535,,79389841.15673383,415434605.0684884,37658052.28009621,82092467.28421783,66628281.42778217,20407919.71031721,,,,
1600646400,2020-09-21,2348242845.909112,2678186232.842618,807885339.8576907,836484950.3942587,15210458847.42293,,318085696.20162874,,,,407766080.77093744,,0.0,,,226679794.84696135,428655630.9156051,3771320484.561788,,84198926.72818877,402157229.0066031,37024189.07193284,76331140.27722546,67045747.467987575,20035236.44718158,,,,
1600732800,2020-09-22,2394979222.9095354,2452129334.699401,835983751.5603226,805331471.7065914,15210934526.998642,,319329711.77702147,,,,406774295.5968307,,0.0,,,216509098.57862532,411305246.7890363,3391583826.1436114,,72166277.92198318,392594735.3171246,37466364.9564328,62924273.481992885,66408094.08431389,19723585.094112374,,,,
1600819200,2020-09-23,2401695866.3566384,2495793505.053284,850969076.1490853,818841940.5824826,15207247917.262712,,323300701.5510346,,,,415183412.0088645,,0.0,,,214999112.79997218,414692925.0898131,3355187333.3071313,,74228663.06965438,387951530.10178894,37528864.9357504,63588318.995958425,69390779.40354642,18972573.457197476,,,,
1600905600,2020-09-24,2447227065.351407,2328934554.9934363,895329363.4878249,806576494.5083755,15239262469.186638,,321927406.8595207,,,,436160360.3940507,,0.0,,,212785637.44655544,392306486.41595316,2989526839.337622,,67399219.14064768,380740095.2707524,37167170.88346187,53670905.19454834,66787576.97976379,17376316.341365226,,,,
1600992000,2020-09-25,2508029494.182501,2531556407.3378525,905894981.8781791,877076669.9710809,15232006517.32858,,316045885.9718346,,,,433564564.6624505,,0.0,,,225563822.40760413,437617463.99986815,3786773086.550281,,72181734.84309058,380712370.6256918,35972343.460340954,60039853.12621696,72864166.7002742,19421587.398849152,,,,
1601078400,2020-09-26,2510442216.441124,2578827946.8774176,904955086.5061586,912816441.5980573,15198008748.329578,,312634474.30743504,,,,455474954.5916851,,0.0,,,228930085.07863122,453457424.27971476,4145237379.7459702,,72618138.93835211,383086975.14093536,35850360.184805825,60958744.100026995,71846521.97322299,19397103.82653555,,,,
1601164800,2020-09-27,2551472974.149285,2615487037.626504,926941251.809561,929013822.751594,15280949124.589357,,314607591.4973061,,,,465811652.71074796,,0.0,,,233756062.21957764,474045016.7399955,4001196240.4906325,,71945074.90396686,391953641.2183407,35971232.732554935,70668958.84098735,73117773.65192665,19768674.565374743,,,,
1601251200,2020-09-28,2602973322.6174245,2623560909.802283,926075191.7416558,932026610.8468486,15354889137.337389,,309343633.14613616,,,,479275440.5944172,,0.0,,,237183243.28847295,452973329.27351516,4165937991.72553,,71413263.38442037,389029008.04609156,36096399.52301227,66213331.75867991,73591217.36720328,18913855.00521108,,,,
1601337600,2020-09-29,2529880667.600386,2593100419.8034267,912251122.6089327,970758408.3807247,15395506651.2522,,290014843.77762985,,,,464269239.75373447,,0.0,,,237863334.88875285,457865983.7486617,3949916605.1408005,,71656617.25862613,391616476.860622,36962746.10886587,64894489.95899538,73681112.69154884,18370651.77769696,,,,
1601424000,2020-09-30,2537998073.96049,2644592256.7324786,912393640.367443,997964563.109892,15466015671.650759,,292016055.16082686,,,,476339347.33012855,,0.0,,,244383543.6926676,480113556.750607,3880940724.678923,,74807821.0794714,395837865.40254813,37201783.807088666,63727790.95487212,75643151.31029405,18378634.92836028,,,,
1601510400,2020-10-01,2533716802.4001675,2674629062.2951584,905012707.0334795,990853282.6821868,15517416774.848162,,293674658.8818865,,,,503253765.60906786,,0.0,,,248570582.39071956,524004281.1538289,3806457390.945367,,76978925.68164225,394830566.5149311,37230569.45146057,64506604.81579068,78811130.05947919,18504521.14959118,,,,
1601596800,2020-10-02,2538189510.251488,2645443040.3774257,879787761.344599,982375517.6576263,15506096329.968742,,297231329.45209163,,,,518470879.2182137,,0.0,,,245836257.88671052,524281030.60735273,3721374781.8933744,,72254557.32526156,396854778.0780062,35865573.40386724,59611825.04820584,79429332.56313863,18256977.096132077,,,,
1601683200,2020-10-03,2596747526.7960434,2595658965.161361,879406014.4694026,978287186.594811,15559126337.712967,,297101529.0953141,,,,545969083.1097757,,0.0,,,253029382.001713,505639050.95793587,3559958456.6441336,,69587909.22576936,395577839.3864673,37170367.30311926,54213110.89212689,80209170.82535817,17438958.148673944,,,,
1601769600,2020-10-04,2635139058.2203774,2591407409.6414666,873047486.7535082,984168823.844313,15593659413.545422,,294940734.5309131,,,,555770994.1580503,,0.0,,,259051783.8644199,508716189.9224785,3587527985.13951,,70708954.3640071,396340536.9690064,37149007.67868561,54756059.60828987,79577470.89064449,17593889.383761507,,,,
1601856000,2020-10-05,2647091929.9027305,2625175930.9207907,870811583.0038098,994803984.8760139,15582073682.146845,,297629651.45183,,,,567637458.712489,,0.0,,,271335356.9324938,519677988.63546515,3648716321.213213,,70823617.10745393,399643752.6997423,37410948.97222874,51403390.07770329,75546758.93115315,17824201.57729354,,,,
1601942400,2020-10-06,2669784990.243413,2617428477.864969,868989851.2511597,1006753108.4146664,15613470199.424534,,295818674.4117995,,,,570746946.04349,,0.0,,,270572779.90492547,514084787.3493006,3719475611.714601,,71883397.64760992,396008377.1776098,36420733.668347985,46496561.130261905,75347422.64195278,17665573.389412433,,,,
1602028800,2020-10-07,2677147190.387536,2510344051.840512,879910777.9010037,999185184.7922497,15620630276.222883,,297188387.8496559,,,,590819723.1325021,,0.0,,,268020167.81771392,474101046.83294725,3397494710.7704697,,65479097.01041903,390621918.60361886,36041703.11267536,39406374.106964335,73122349.1608904,16357136.114199344,,,,
1602115200,2020-10-08,2713582993.421501,2551835964.8285236,874601044.6423581,1005663135.8218191,15615309939.132069,,293496850.391287,,,,611555180.178626,,0.0,,,271596082.67971873,476895610.2515564,3451341884.826794,,64626729.43392385,366095054.20048654,37348063.97399453,41062086.60687744,70911580.43028945,16835295.547101438,,,,
1602201600,2020-10-09,2813795125.0234222,2643436160.6033983,877710215.880657,1035301563.819738,15613856024.733774,,297031680.58679247,,,,627812372.9798073,,0.0,,,276091821.50054836,485579484.0857063,3678241424.36758,,63426985.2536631,356457116.56918216,36622453.64764895,43939017.22572509,70214893.32963741,17253630.171547107,,,,
1602288000,2020-10-10,2816482258.1215577,2790615128.863601,895570109.5545263,1059391584.9321873,15629093673.391481,,310138181.60808295,,,,666106542.3974785,,0.0,,,284913420.4327898,519398117.68943983,4033869211.887092,,65269431.83028644,366997679.993348,37460754.282324106,51430317.54328442,69892164.40270598,19135173.674528338,,,,
1602374400,2020-10-11,2860465292.3847547,2866193228.42291,902553744.5359987,1080812435.9702263,15705291452.78418,,310926284.8208126,,,,665737873.9729877,,0.0,,,290618127.85228693,535390945.26587564,4076525305.7661166,,65705736.70943832,365440373.072834,36811933.61408906,45837450.58593787,72759729.09718071,19241176.742313877,,,,
1602460800,2020-10-12,2862636123.8835363,2883739144.335466,916255255.1130242,1090517839.738208,15726508389.190048,,302536560.7526206,,,,685104071.1084852,,0.0,,,297336733.9998584,536393576.0574936,4211603665.116477,,67930272.48235075,365486874.3681372,37068300.31434415,46426073.83345302,72624390.83135733,19315641.25320072,,,,
1602547200,2020-10-13,2848010176.608114,2998516150.3501515,918663867.6634195,1133273651.5400934,15719081416.807518,,307930434.13652563,,,,722117027.1608407,,0.0,,,304019029.00178576,538885397.1176885,4446978605.254646,,68710236.80349243,357340305.77020365,37727014.767342865,47987191.56356613,72046401.14799388,19520237.972689677,,,,
1602633600,2020-10-14,2780366831.515434,2991605974.5906887,939968263.9920814,1144719130.88399,15749202701.244398,,308260434.52095145,,,,732816288.8994291,,0.0,,,305381150.8023169,527336806.87604576,4260608982.543344,,67718580.52705324,355594533.10823596,37373195.20902592,47504936.218014695,72998947.35441464,19471475.353929818,,,,
1602720000,2020-10-15,2758342399.1525545,2978876723.6711016,919880371.3876601,1199848463.8678632,15757276435.156536,,298586838.97249806,,,,789766868.9819036,,0.0,,,306603256.1693421,525212961.1865787,4241058185.405842,,65950052.59140272,343654113.27917683,37167450.883855954,44484356.66745618,73187291.63022262,19683141.487564366,,,,
1602806400,2020-10-16,2744150812.0941772,2960363527.593221,916510953.7979746,1208265895.5458932,15765787578.750116,,288647019.9149571,,,,808285941.0169743,,0.0,,,308506425.8105772,508462515.3364523,4159614332.6018453,,65864041.181776084,336801954.0377277,37133282.95081564,44628556.81741601,78411219.07846127,19766796.120568953,,,,
1602892800,2020-10-17,2708757171.9562745,2879660232.588813,914504041.8348694,1190421785.4100068,15784964725.285067,,298283672.283311,,,,809876715.4091986,,0.0,,,298779463.37423825,496626779.719036,4137756470.362645,,62336549.73188402,339150677.44445884,37337928.15297872,40525999.77063319,78277682.7385567,18295695.893244233,,,,
1602979200,2020-10-18,2712475151.749408,2888313726.690286,911111877.8970674,1194666420.2754526,15818540295.024866,,298476200.0005512,,,,811405914.5843055,,0.0,,,302043914.70037043,504964874.1966493,4133437986.560987,,64142007.3632801,339631987.1118016,37509357.14654762,41167719.30112859,77820674.63861245,18457939.29746719,,,,
1603065600,2020-10-19,2735872028.0376205,2966056530.3506336,912591980.1913586,1208118134.089398,15839841300.263016,,298556779.42363167,,,,811477911.684859,,0.0,,,302233423.05698293,523001384.8337993,4239277078.958001,,64540865.43525812,356044136.066281,37621023.067244045,44075475.3691973,82620581.7409538,18973402.0775594,,,,
1603152000,2020-10-20,2743403339.074171,2985492639.051979,908877156.655067,1240202736.2805805,15836240611.318966,,310004086.64357567,,,,799081260.7336388,,0.0,,,306869278.0851779,519601626.250538,4240468471.2375603,,62063891.15461159,330639792.01524645,37327272.89584075,40310699.5091555,84492892.2143742,18575281.979089398,,,,
1603238400,2020-10-21,2737764421.015868,2830028718.386559,915037890.5654364,1272670132.9488685,15885590091.443249,,324178869.9678016,,,,804508471.4257761,,0.0,,,320062448.75347894,502387617.006696,3838228056.500082,,59598806.918394,330193318.6984081,37559545.15000982,36269281.82320652,79814086.71090001,17688996.2379114,,,,
1603324800,2020-10-22,2793509638.933859,2877187261.5599446,925408778.0846344,1376266545.6182191,15988638518.268433,,350409031.3906024,,,,791752496.7239834,,0.0,,,336783565.007079,515236117.9809999,4190900508.408592,,62447481.66449432,330805896.7890117,38303905.376070745,38074811.050715424,83713525.95844409,20970678.961807813,,,,
1603411200,2020-10-23,2788502061.450738,2976623853.678321,920335887.1722552,1439146065.541914,16037428575.94278,,379758733.7819491,,,,742797844.9907701,,0.0,,,334285815.3710846,541981027.4675628,4633980059.866377,,66551346.29585897,324991561.0807505,37735427.90099701,40891632.99560061,82348521.62514114,21682939.93841241,,,,
1603497600,2020-10-24,2761599310.137967,2970285977.19321,944023837.3928032,1434112774.3901687,16147555998.3458,,381862627.5450599,,,,737495517.1532464,,0.0,,,324445159.3007933,540845476.6664891,4727827046.695379,,65183189.94985896,317744650.48523545,37562216.19057597,38069036.6851532,81693749.6182661,21119300.673912983,,,,
1603584000,2020-10-25,2791642605.417038,3026815168.244752,940605460.4903929,1453942045.0608487,16243349991.74604,,384094921.18700427,,,,746717730.3541006,,0.0,,,330272231.6082544,545330926.9307653,4948877243.740357,,67571590.34780572,315032445.810865,37727172.926491804,37727107.363731794,81560324.2760936,22414703.64751526,,,,
1603670400,2020-10-26,2812099248.1348467,3021796156.5439625,941736520.207861,1440037641.0223298,16280341319.822104,,387659186.90222067,,,,756505400.7284719,,0.0,,,327331161.70442015,530922179.920331,4734578921.865928,,65905778.93089671,315002618.70856214,37223714.34652395,34425995.750018865,80292196.7946608,21717369.37400934,,,,
1603756800,2020-10-27,2780171009.456109,2924918538.047483,936683109.2222742,1479585516.9095814,16338115218.758928,,406780859.1148946,,,,735489861.7775909,,0.0,,,300602052.16834044,517425257.62067145,4577557315.301422,,63572991.73929002,289295665.6135365,37500571.456888795,42056570.61010746,80742250.13020496,20871780.801926315,,,,
1603843200,2020-10-28,2815626165.085987,3004213966.831288,951070597.9092207,1559525611.8889375,16394460871.672907,,404720233.46847075,,,,730795680.1745218,,0.0,,,308540309.7018899,531708576.2446364,4673597738.381635,,60783264.83785595,275749415.73448247,37085982.43740653,62829401.14514552,89778421.68961035,21464698.863145497,,,,
