,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
30,{'symbol': 'RAD'},5434719.525981197,0.02560937375810294,1188673.7436904907,618655.415447338,570018.3282431526
31,{'symbol': 'MRI'},1275040.193455628,0.004561179548071944,180716.65773186903,78196.58149148151,102520.0762403875
32,{'symbol': 'WILD'},6134250.948786323,0.05182036961139701,2004403.436071307,888405.2277550022,1115998.2083163047
33,{'symbol': 'DEFIT'},903809.775309152,0.006398810450598145,233064.3252219489,109700.8126023567,123363.5126195922
34,{'symbol': 'FXS'},846890.4805657875,0.0047763518390112215,170369.1258869046,81885.48200631788,88483.64388058672
35,{'symbol': 'RBN'},2549315.98108044,0.012061686099909374,447119.08910911996,206784.8042585676,240334.2848505524
36,{'symbol': 'KYL'},2844.7538615704643,1.2233177463618809e-06,39.5376038712722,20.972484164584884,18.56511970668732
37,{'symbol': 'F9'},1180998.1093190708,9.611792467678752e-05,8625.586154217464,1647.8397858634337,6977.746368354031
38,{'symbol': 'WBTC'},29041893.324936703,0.008619927597972548,352546.3275839718,147779.5082963704,204766.8192876014
39,{'symbol': '$AKC'},1736148.2152973695,0.0028555845994350675,153197.86852399143,48955.96664900793,104241.9018749835
40,{'symbol': 'DOP'},1599129.1296066884,0.0029649167637860654,84847.47952148822,50830.350546683694,34017.12897480452
41,{'symbol': 'CULT'},7544899.732590638,0.10199916697400156,3271601.800988814,1748667.4418939073,1522934.3590949064
42,{'symbol': 'USDT'},170506882.19779438,0.2780242078749054,10007731.206029557,4838749.121007321,5168982.085022235
43,{'symbol': 'FOX'},22128362.96976144,0.00655847901719141,359275.4474590903,112438.1606825302,246837.28677656013
44,{'symbol': 'LOOKS'},823489.3892479667,0.1911517700273541,6542809.472530013,3277094.182469403,3265715.29006061
45,{'symbol': 'VEMP'},4963688.469185535,0.006592957652387041,220838.17230422894,113029.26028261668,107808.91202161224
46,{'symbol': 'SUPER'},15000307.754376745,0.10760529384535507,3720229.7577390424,1844778.5359929528,1875451.2217460896
47,{'symbol': 'WRLD'},73441.90445220051,0.2537895417866627,6564307.737525547,4350952.286979249,2213355.4505462977
48,{'symbol': 'FLOKI'},4129588.951183611,0.015553982254103784,494302.67819873476,266656.5146211395,227646.1635775953
49,{'symbol': 'ARC'},1676802.807943337,0.002656388522703362,109475.79527946479,45540.96136741956,63934.83391204523
