,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
23,{'symbol': 'TOKE'},14461576.329198342,0.010209261565144376,3162544.5018423884,1316544.802592992,1845999.6992493963
24,{'symbol': 'WOO'},4148278.795485318,0.004401429390418765,1343053.1025718353,567590.412975569,775462.6895962661
25,{'symbol': 'KIBA'},929734.3471245422,0.0004885648655429346,257103.91163443046,63003.335780534624,194100.57585389583
26,{'symbol': 'UFO'},5644251.293925464,0.001515944946795309,923338.5026868149,195490.0878957209,727848.4147910939
27,{'symbol': 'VADER'},2417855.5331305102,0.0033566842355566124,1240677.9601317074,432864.3316726892,807813.6284590182
28,{'symbol': 'HIGH'},4968864.252451671,0.0009855962937781943,755800.0190244783,127098.48501273691,628701.5340117414
29,{'symbol': '10SET'},6185029.429970138,0.00030485989298736097,74300.48567557373,39313.490507661176,34986.99516791255
30,{'symbol': 'RAD'},3686480.3854994657,0.0014371399148048972,775866.5155318691,199156.5544269634,576709.9611049057
31,{'symbol': 'MRI'},782820.7510444836,0.001418303460884497,403770.54293956596,182898.63943756727,220871.90350199872
32,{'symbol': 'WILD'},3605729.6232623328,0.001163941295328628,551560.2736304849,150097.13024887157,401463.14338161336
33,{'symbol': 'DEFIT'},563520.7902360422,0.0002617601121088264,72949.18270456675,33755.518254092734,39193.66445047401
34,{'symbol': 'FXS'},824717.8792914054,0.0022501916960242794,654729.9705775591,290175.5590583548,364554.41151920427
35,{'symbol': 'RBN'},1853614.1685536632,0.0041543342334699924,1132380.1961139906,535726.0276279084,596654.1684860822
36,{'symbol': 'KYL'},1614.969242805981,1.2690053994662491e-06,524.1843764542742,163.64576933103123,360.53860712324297
37,{'symbol': 'F9'},816407.6452525653,4.7564433527802464e-05,9434.183261142154,6133.715680583874,3300.46758055828
38,{'symbol': 'WBTC'},21024603.58462249,0.012807898839356732,3039759.58908167,1651654.4846555227,1388105.1044261474
39,{'symbol': '$AKC'},1117477.693762059,0.0001851540217161376,43688.17439080599,23876.708752552782,19811.4656382532
40,{'symbol': 'DOP'},855496.2202215797,0.0011287912778899557,342236.9135173106,145564.32711960847,196672.5863977021
41,{'symbol': 'CULT'},5863128.806229099,0.02286020480338214,6293920.00644318,2947958.9320012303,3345961.07444195
42,{'symbol': 'USDT'},144205676.7458654,0.33422700238136355,83064851.04415601,43248830.35016716,39816020.69398885
43,{'symbol': 'FOX'},15599646.86681932,0.0027882866911178917,781248.0900639126,359566.0986748904,421681.9913890221
44,{'symbol': 'LOOKS'},486292.776225139,0.007978775483771022,2065749.6860499992,1028910.3993650692,1036839.28668493
45,{'symbol': 'VEMP'},3040278.5634811134,0.0025483775523659365,900145.9676527109,328628.39297472656,571517.5746779842
46,{'symbol': 'SUPER'},8230227.116318981,0.0036119701141460302,1870735.1050011828,465784.9591331299,1404950.1458680527
47,{'symbol': 'WRLD'},49727.316695721216,0.00033351552762892286,82319.30260992207,43008.804474460034,39310.49813546205
48,{'symbol': 'FLOKI'},2449799.30010562,0.0019026751222443045,693924.3381775732,245361.23668003143,448563.1014975417
49,{'symbol': 'ARC'},1088905.2521170732,0.00038004603866090975,165288.73942141703,49009.18971978643,116279.5497016306
