,token0,token1,id,createdAtBlockNumber,createdAtTimestamp,feeTier
412,"{'id': '0x33349b282065b0284d756f0577fb39c158f935e6', 'symbol': 'MPL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x5412be87c36d671358353dffc839ef79cdf79530,12379735,1620290834,3000
413,"{'id': '0x4cd988afbad37289baaf53c13e98e2bd46aaea8c', 'symbol': 'KEY'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x919d9fb4f00089bda65dff6c90cb78552ee4c19d,12379750,1620291096,500
414,"{'id': '0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429', 'symbol': 'GLM'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xfe4ec8f377be9e1e95a49d4e0d20f52d07b1ff0d,12379769,1620291326,3000
415,"{'id': '0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24', 'symbol': 'RNDR'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xe936f0073549ad8b1fa53583600d629ba9375161,12379783,1620291538,10000
416,"{'id': '0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0', 'symbol': 'FXS'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x39c9e3128b8736e02a30b2b9b7e50ff522b935c5,12379784,1620291545,3000
417,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xcfcecfe2bd2fed07a9145222e8a7ad9cf1ccd22a', 'symbol': 'ADS'}",0xe405113bfd5b988bdba4a4ca9419a18f9e2828a6,12379798,1620291738,3000
418,"{'id': '0x8207c1ffc5b6804f6024322ccf34f29c3541ae26', 'symbol': 'OGN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x70bb8e6844dfb681810fd557dd741bcaf027bf94,12379818,1620291966,3000
419,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xe48972fcd82a274411c01834e2f031d4377fa2c0', 'symbol': '2KEY'}",0x75087d1032782be8d5a6d8fe2256bd64d50c8838,12379821,1620291978,3000
420,"{'id': '0xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca', 'symbol': 'NOIA'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x83cfaa49b75e394935ffb9bbd18c045e797d6a35,12379827,1620292089,3000
421,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf4b5470523ccd314c6b9da041076e7d79e0df267', 'symbol': 'BBANK'}",0x32dda59c0d3a5fb14a527b815d1596c2ee9a4ca4,12379849,1620292471,10000
422,"{'id': '0xb470a9e3217f01b43b5d593773e8696a85048fd7', 'symbol': 'TPAD'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x37063a1083788f04be5fab0365b65daee916b440,12379863,1620292655,500
423,"{'id': '0x9b53e429b0badd98ef7f01f03702986c516a5715', 'symbol': 'HY'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xec749ed17ebc1487e43bc5bbcb2f20a766d3a7f6,12379863,1620292655,3000
424,"{'id': '0x84cd68c3e470ecee4b8b6212efcb8c6bcb38da1d', 'symbol': 'BND'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x11397974086d2a762ac829dce56a33d79fa2fab3,12379865,1620292669,10000
425,"{'id': '0x8564653879a18c560e7c0ea0e084c516c62f5653', 'symbol': 'UBXT'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x5b78b01680dfd84948980ba91bc3be461d40ae49,12379882,1620292858,10000
426,"{'id': '0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7', 'symbol': 'TIDAL'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0xee5060126ccd0e8336be60c7ca576c4c2e392d36,12379922,1620293389,10000
427,"{'id': '0x1b073382e63411e3bcffe90ac1b9a43fefa1ec6f', 'symbol': 'BEST'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x76885c4665793c21bede82cff2a1fc099bad7b4d,12379942,1620293566,500
428,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xe5c29bafb720b22fe3110c3066a3cc55f4da8ddb', 'symbol': 'BED'}",0x487d9eb06343c2445766a21dfa27d91074a34485,12379948,1620293648,3000
429,"{'id': '0x4fabb145d64652a948d72533023f6e7a623c7c53', 'symbol': 'BUSD'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,12379960,1620293859,500
430,"{'id': '0x31c8eacbffdd875c74b94b077895bd78cf1e64a3', 'symbol': 'RAD'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x03d9190f2896aca1671ae1944dd8523dbef1847e,12379963,1620293881,500
431,"{'id': '0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80', 'symbol': 'SOUL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x92f0b57e3814e4bd74ef6a6fd6d825db522ccfe2,12379970,1620293952,3000
432,"{'id': '0x14eb60f5f270b059b0c788de0ddc51da86f8a06d', 'symbol': 'KCAL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf81ba0c35e59cf01682b7f2a7a3d8ea6756eba46,12379984,1620294167,3000
433,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xdb0acc14396d108b3c5574483acb817855c9dc8d', 'symbol': 'EMB'}",0x7f6ab5f1798761c610388fcb7e1178dcd7b4e8ad,12379995,1620294271,10000
434,"{'id': '0x4691937a7508860f876c9c0a2a617e7d9e945d4b', 'symbol': 'WOO'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x122e55503a0b2e5cd528effa44d0b2fea300f24b,12380006,1620294400,3000
435,"{'id': '0x7f1f2d3dfa99678675ece1c243d3f7bc3746db5d', 'symbol': 'TAP'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x4afdebe09d33fd914350c563bcbe1f6a396c68f2,12380014,1620294495,10000
436,"{'id': '0x77fba179c79de5b7653f68b5039af940ada60ce0', 'symbol': 'FORTH'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x06783fe89bf5906cc48c2c53f73a99fc82996ead,12380016,1620294514,10000
437,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xc4de189abf94c57f396bd4c52ab13b954febefd8', 'symbol': 'B20'}",0xb8ab1f72f62d59f17ab92910528bbd031d827ba5,12380018,1620294547,10000
438,"{'id': '0x3f5df2f90df67e10974fbcb1729c00d3f87c0eb4', 'symbol': 'SCOIN'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x99530180bd113a816f5920d0748528cfb2009585,12380023,1620294606,3000
439,"{'id': '0x6e1a19f235be7ed8e3369ef73b196c07257494de', 'symbol': 'WFIL'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x1a8fb0d1bb70a890404dc399b0964a405386a24b,12380042,1620294766,3000
440,"{'id': '0x753186197c0b330e9f5a8763f533170c611888b4', 'symbol': 'SDAO'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x29fbf57eb9f7578eec4b5ff777a2cee5d6134e3a,12380045,1620294793,500
441,"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI'}","{'id': '0x77fba179c79de5b7653f68b5039af940ada60ce0', 'symbol': 'FORTH'}",0x62cc5cb2700a1eca8eadba9a3467b4887a51a028,12380071,1620295236,3000
442,"{'id': '0x514910771af9ca656af840dff83e8264ecf986ca', 'symbol': 'LINK'}","{'id': '0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9', 'symbol': 'AAVE'}",0x14243ea6bb3d64c8d54a1f47b077e23394d6528a,12380104,1620295613,3000
443,"{'id': '0x31c8eacbffdd875c74b94b077895bd78cf1e64a3', 'symbol': 'RAD'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x7c8dbf6e88f52cb56dd30190558cb982f62fc660,12380114,1620295743,3000
444,"{'id': '0x752efadc0a7e05ad1bcccda22c141d01a75ef1e4', 'symbol': 'COMFI'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6d15d1e082fea85f98471e029b7e56f847a4524f,12380123,1620295865,3000
445,"{'id': '0x4a64515e5e1d1073e83f30cb97bed20400b66e10', 'symbol': 'WZEC'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x0ed18a54afe970cdff76d2b17251c22025d41c5d,12380143,1620296126,3000
446,"{'id': '0x542426b59dc064bb3fd1d16a309fb9c0b3411145', 'symbol': 'MYBAGS'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x7d4afd8e363ccbdd879836eb9dce560d8d614699,12380176,1620296544,10000
447,"{'id': '0x940a2db1b7008b6c776d4faaca729d6d4a4aa551', 'symbol': 'DUSK'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xff29d3e552155180809ea3a877408a4620058086,12380204,1620296943,3000
448,"{'id': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2', 'symbol': 'MKR'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x5cccad2332292cd5882365bb3584424241ab2210,12380221,1620297122,3000
449,"{'id': '0x744d70fdbe2ba4cf95131626614a1763df805b9e', 'symbol': 'SNT'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x084b5191bd08412952337b1108b6e5942418928f,12380224,1620297127,3000
450,"{'id': '0x89dcff5fd892f2bfc8b75dba12804b651f769579', 'symbol': 'STKR'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6e227a93687d9f32251cd236529fa59025a33845,12380224,1620297127,10000
451,"{'id': '0xab37e1358b639fd877f015027bb62d3ddaa7557e', 'symbol': 'LIEN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x64ac443960c7cc924acc42eb245035cc34f33154,12380247,1620297435,3000
452,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf7413489c474ca4399eee604716c72879eea3615', 'symbol': 'APYS'}",0x7f6de6c726d09915912d85a4b3ffe4838798b349,12380262,1620297628,3000
453,"{'id': '0x53c8395465a84955c95159814461466053dedede', 'symbol': 'DG'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x471aca8f8dea063695b2b15fbca3e402fa4e3385,12380275,1620297809,3000
454,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd2dda223b2617cb616c1580db421e4cfae6a8a85', 'symbol': 'BONDLY'}",0xfc9da2ffb74cefffcec376571af6876868e865d6,12380409,1620299804,10000
455,"{'id': '0x7d4b1d793239707445305d8d2456d2c735f6b25b', 'symbol': 'cBSN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x05a5483f6e5a933c98c9987f81682c90e0133d79,12380417,1620299903,3000
456,"{'id': '0x1c9922314ed1415c95b9fd453c3818fd41867d0b', 'symbol': 'TOWER'}","{'id': '0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55', 'symbol': 'SUPER'}",0xe92b617ab83ac1f9601ed584ae297665649c8c15,12380457,1620300423,10000
457,"{'id': '0x7b0c06043468469967dba22d1af33d77d44056c8', 'symbol': 'MRPH'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xfb9256c0f94d0b7495327426c0dd954bdf72d220,12380462,1620300461,3000
458,"{'id': '0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d', 'symbol': 'FUSE'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xe7477f50eca9f4f0d73717b455994b0086dc544f,12380463,1620300470,10000
459,"{'id': '0x70401dfd142a16dc7031c56e862fc88cb9537ce0', 'symbol': 'BIRD'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf4a7f5bd555ae46eab6b6c5f83332eee6c598970,12380498,1620300857,10000
460,"{'id': '0x2001f2a0cf801ecfda622f6c28fb6e10d803d969', 'symbol': 'CLT'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x1f81a9ee204e699ed34f7be997ece58605108b16,12380521,1620301128,10000
461,"{'id': '0xad4f86a25bbc20ffb751f2fac312a0b4d8f88c64', 'symbol': 'ROOM'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xebdf58b78b2523611a34ded92ddf663c432d0a99,12380565,1620301736,3000
462,"{'id': '0x956f47f50a910163d8bf957cf5846d573e7f87ca', 'symbol': 'FEI'}","{'id': '0xc7283b66eb1eb5fb86327f08e1b5816b0720212b', 'symbol': 'TRIBE'}",0xd4146e01e8380624e4f69edf178aea1e8a880cb7,12380582,1620301988,3000
463,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd1e06952708771f71e6dd18f06ee418f6e8fc564', 'symbol': 'GAZE'}",0xc36180160b66c8882d66a93568a73131aef0c450,12380609,1620302353,3000
464,"{'id': '0xb0dba4bd6b6c4fc9a1263d8c19a57a6bdd740a52', 'symbol': 'EILN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xd6eb16947ddaf5c307e701afb6b7f4b5857c6eba,12380609,1620302353,3000
465,"{'id': '0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c', 'symbol': 'UOS'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xa79e94cb24b2f2fc75b1d30a315cf2d266628a7c,12380637,1620302667,3000
466,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55', 'symbol': 'SUPER'}",0x5b781915b6b610a1aba8135ad5df084ffe528da4,12380657,1620302943,10000
467,"{'id': '0x8cde3b3bff9bb166978560c1e83a9f56f960cfa3', 'symbol': 'PUBE'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x838cf121dde0d4c1bf85de6eb56a9c5015e59033,12380698,1620303596,3000
468,"{'id': '0x743fe677d6f6c01f2d8276ebf35e896bcf72a7c2', 'symbol': 'ISP'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x27d1e619811e239588566b54b2aea5040aeb8aaf,12380748,1620304218,3000
469,"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI'}","{'id': '0xc7283b66eb1eb5fb86327f08e1b5816b0720212b', 'symbol': 'TRIBE'}",0x0923b26b1874d76e9141450cc69241229e04914d,12380946,1620307273,3000
470,"{'id': '0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8', 'symbol': 'RULER'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x536fdc52df8ef6c5ec7b5616d6442965d451170b,12381061,1620308702,10000
471,"{'id': '0x05079687d35b93538cbd59fe5596380cae9054a9', 'symbol': 'BTSG'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xce3dd41cfe1d14e66df18fa66ff5bb1dfd98b880,12381096,1620309170,3000
472,"{'id': '0x4542f9059e6aa134521d6ea61ba8bbacb4c5635d', 'symbol': 'ISP'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xec77148d240b031146025517175f9dbc5af9774f,12381099,1620309183,500
473,"{'id': '0x69af81e73a73b40adf4f3d4223cd9b1ece623074', 'symbol': 'MASK'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x9a06cbd76d8bd043dba1530be4686fd298e4b464,12381110,1620309288,3000
474,"{'id': '0x0b38210ea11411557c13457d4da7dc6ea731b88a', 'symbol': 'API3'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x05a9716cd1c08361252ebd7c8c88c3b26c5ab73f,12381186,1620310416,10000
475,"{'id': '0x111111111117dc0aa78b770fa6a738034120c302', 'symbol': '1INCH'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xe931b03260b2854e77e8da8378a1bc017b13cb97,12381209,1620310693,10000
476,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xc8807f0f5ba3fa45ffbdc66928d71c5289249014', 'symbol': 'ISP'}",0xed1da966136abaa240582166827021aedf55a6b5,12381214,1620310758,3000
477,"{'id': '0x33e07f5055173cf8febede8b21b12d1e2b523205', 'symbol': 'ELAND'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x8119c00d8a02c61f813675d23d5acb98851cf274,12381267,1620311355,10000
478,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xc7283b66eb1eb5fb86327f08e1b5816b0720212b', 'symbol': 'TRIBE'}",0x6f483af1e32cc556d92de33c0b15c0f8b03a6d12,12381292,1620311651,500
479,"{'id': '0x5b52bfb8062ce664d74bbcd4cd6dc7df53fd7233', 'symbol': 'ZENIQ'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x11184bf5937beb9085b4f070e7b410be052e37a6,12381306,1620311820,3000
480,"{'id': '0x5245c0249e5eeb2a0838266800471fd32adb1089', 'symbol': 'RAY'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf22bb4e5b4352ac18eed4b7008e7e8ebbc587938,12381307,1620311826,3000
481,"{'id': '0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac', 'symbol': 'STORJ'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e,12381310,1620311873,10000
482,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b', 'symbol': 'RLY'}",0x1afef33988d6c332415e83a5a2740ffebbaa4b75,12381318,1620312031,10000
483,"{'id': '0x037a54aab062628c9bbae1fdb1583c195585fe41', 'symbol': 'LCX'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xc090993fe84b9c0b1baa889b94b5e4bfbb9f13a0,12381351,1620312437,3000
484,"{'id': '0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a', 'symbol': 'BAC'}","{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI'}",0xe0e9b1a40ca2b6a7c945c684ccf619449ee35d7b,12381406,1620313207,10000
485,"{'id': '0x0563dce613d559a47877ffd1593549fb9d3510d6', 'symbol': 'SUPERBID'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xba9458e13df13517612a0f0b91a9bab0d22ade90,12381423,1620313511,10000
486,"{'id': '0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a', 'symbol': 'ORN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x29ee0ff115b8574b98eb6b5bd697059a15295c17,12381506,1620314672,3000
487,"{'id': '0x43901e05f08f48546fff8d6f8df108f60570498b', 'symbol': 'BSJ'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xdfe2b010ca3e95438f4442752655d6f99d2dadea,12381540,1620314974,10000
488,"{'id': '0xa150db9b1fa65b44799d4dd949d922c0a33ee606', 'symbol': 'DRC'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf9d00163f49fb4429714b50242524b43aa404c7b,12381641,1620316290,3000
489,"{'id': '0x452eeae297da0d5d8695edf1c81be9b47585e003', 'symbol': 'PILL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x3856986a62ea0f26c4aa383350bf1a873953739a,12381662,1620316533,10000
490,"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}","{'id': '0xc944e90c64b2c07662a292be6244bdf05cda44a7', 'symbol': 'GRT'}",0xb06e7ed37cfa8f0f2888355dd1913e45412798c5,12381763,1620318014,3000
491,"{'id': '0xa92e7c82b11d10716ab534051b271d2f6aef7df5', 'symbol': 'ARA'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x0bc1a6edafa658e6501d2107d8f31d490752b94b,12381801,1620318632,3000
492,"{'id': '0x131aae2862c7c3717ff8bf578f76bb42af7e9b33', 'symbol': 'Mii'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xef2431e4d8c55711e9728c6f0006035394232c69,12381812,1620318735,10000
493,"{'id': '0x5f183834b61bf4d0ce28033871bfa408ff97f735', 'symbol': 'KOCHI'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xdab59355190d110f9f71a5f97993511343264db3,12381836,1620319088,3000
494,"{'id': '0x747f564d258612ec5c4e24742c5fd4110bcbe46b', 'symbol': 'NDS'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xe1b517e0b8f9a996e67f9089dfce81fb494579ef,12381839,1620319114,3000
495,"{'id': '0x909cefdfd59bf690a964bd2569c9443afd7484bc', 'symbol': 'RUSH'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x5559d1c111dcb5591303ff14a869d84b6749aacd,12381873,1620319454,10000
496,"{'id': '0x59e9261255644c411afdd00bd89162d09d862e38', 'symbol': 'ETHA'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xacdef3d53f2a487c0ab2ea68a1ce5e0bddf841ba,12381919,1620320033,3000
497,"{'id': '0x59e9261255644c411afdd00bd89162d09d862e38', 'symbol': 'ETHA'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x81663f727bf8461a9115b01748105cec0fe44446,12381959,1620320595,3000
498,"{'id': '0x87e865de0d3a777ac59b453a37f15e1d97c8d3b6', 'symbol': 'HYDROFUEL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xc69b99e35d951a9d023355a89a848567d8b34687,12382031,1620321547,10000
499,"{'id': '0x35e921ab360e1500516b065f6802943122b9b8bc', 'symbol': 'E=Mc2'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x106eaa4c278f28c5c8bdc5adb39b6421caf6acad,12382054,1620321847,10000
500,"{'id': '0x53dfea0a8cc2a2a2e425e1c174bc162999723ea0', 'symbol': 'jCHF'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x03a90943380f7eb21fde74b94d945aa3e8508740,12382110,1620322569,500
501,"{'id': '0x0a7054a813db91b0812f60eca6b4e61cfa0c808c', 'symbol': 'TUPA'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x68c89c8ae023904070250c6b71ac4b6fce104b38,12382168,1620323338,10000
502,"{'id': '0xb92c8d91172156dfea4ee54845b12ef2bee00c90', 'symbol': 'GROW'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x0348287cc7e7b31caa986cf68fc2c665b09ddaa1,12382227,1620324057,3000
503,"{'id': '0x88c69e3f942cf8e6af57b91452349993254c2b74', 'symbol': 'DATAX'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xc4ee13dcd81b99db885effe36930950e014b839d,12382267,1620324599,500
504,"{'id': '0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41', 'symbol': 'TXL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x818dbfb7e215ae074db4167902da9d89aed6ad3f,12382280,1620324778,3000
505,"{'id': '0x152687bc4a7fcc89049cf119f9ac3e5acf2ee7ef', 'symbol': 'DHC'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf0586fef0291c262fdd1a14cd30ea8075804dd66,12382323,1620325280,3000
506,"{'id': '0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4', 'symbol': 'STACK'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xc0b338fd9ad61a808a9fcea24eeddcc89f96068b,12382397,1620326157,10000
507,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xe3818504c1b32bf1557b16c238b2e01fd3149c17', 'symbol': 'PLR'}",0x8ac760b834870a922970248085d71a683502e238,12382465,1620327122,10000
508,"{'id': '0xa150db9b1fa65b44799d4dd949d922c0a33ee606', 'symbol': 'DRC'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xad6d84516cbdfcdea2776afee0d17d187b47d170,12382474,1620327186,3000
