,day,symbol,deposit,borrow
1154,2020-12-24T00:00:00+00:00,USDC,8002837.541695492,7315999.492549422
1155,2020-12-23T00:00:00+00:00,USDC,7311500.992281398,6598937.900448429
1156,2020-12-22T00:00:00+00:00,USDC,7872084.824024845,7150190.1359794205
1157,2020-12-21T00:00:00+00:00,USDC,7988841.894593652,7234933.342232174
1158,2020-12-20T00:00:00+00:00,USDC,8024719.925261337,7436379.277975118
1159,2020-12-19T00:00:00+00:00,USDC,7574370.618675155,6520759.228633634
1160,2020-12-18T00:00:00+00:00,USDC,7048998.388720109,6363037.439746044
1161,2020-12-17T00:00:00+00:00,USDC,6729978.715825397,6128656.813596711
1162,2020-12-16T00:00:00+00:00,USDC,7318740.181024669,6722973.149393724
1163,2020-12-15T00:00:00+00:00,USDC,6796620.342024724,5291899.552110129
1164,2020-12-14T00:00:00+00:00,USDC,5648168.165898546,5433923.06901266
1165,2020-12-13T00:00:00+00:00,USDC,5323208.406564294,4812859.320237186
1166,2020-12-12T00:00:00+00:00,USDC,3808334.5681985444,3527147.3760402403
1167,2020-12-11T00:00:00+00:00,USDC,3760808.699605171,3263524.9320293968
1168,2020-12-10T00:00:00+00:00,USDC,3469589.1175304158,3130038.1772916145
1169,2020-12-09T00:00:00+00:00,USDC,3477784.287621835,3276332.6795135937
1170,2020-12-08T00:00:00+00:00,USDC,3354206.5228890004,2941604.943402
1171,2020-12-07T00:00:00+00:00,USDC,3412646.099400895,2603449.6798329237
1172,2020-12-06T00:00:00+00:00,USDC,1221914.559814638,1093416.4693071377
1173,2020-12-05T00:00:00+00:00,USDC,974326.1121792085,926608.012582117
1174,2020-12-04T00:00:00+00:00,USDC,594382.3128594384,521113.88580860203
1175,2020-12-03T00:00:00+00:00,USDC,445684.6284401297,420058.4349315579
1176,2020-12-02T00:00:00+00:00,USDC,9906.6179199558,1.500657
1177,2020-12-01T00:00:00+00:00,USDC,0.0,
1178,2022-07-12T00:00:00+00:00,USDT,492287811.3277137,293339965.02573514
1179,2022-07-11T00:00:00+00:00,USDT,489304363.55792654,293655705.4483881
1180,2022-07-10T00:00:00+00:00,USDT,487702704.70738715,299107663.7453187
1181,2022-07-09T00:00:00+00:00,USDT,488911283.1090481,299375155.33309054
1182,2022-07-08T00:00:00+00:00,USDT,486849683.3989063,298406108.01577336
1183,2022-07-07T00:00:00+00:00,USDT,494049451.49005544,294483604.1128387
1184,2022-07-06T00:00:00+00:00,USDT,488749230.3033167,294167000.13011146
1185,2022-07-05T00:00:00+00:00,USDT,516289483.889961,275363630.026643
1186,2022-07-04T00:00:00+00:00,USDT,512849908.27925044,276879085.7031492
1187,2022-07-03T00:00:00+00:00,USDT,511832715.30602396,274913644.1346006
1188,2022-07-02T00:00:00+00:00,USDT,513176863.393808,275732773.7328
1189,2022-07-01T00:00:00+00:00,USDT,511505810.738232,273256449.81477535
1190,2022-06-30T00:00:00+00:00,USDT,509691535.03373265,257014182.69443673
1191,2022-06-29T00:00:00+00:00,USDT,510681872.5575127,256172874.10065556
1192,2022-06-28T00:00:00+00:00,USDT,515014549.81979054,257427417.7712596
1193,2022-06-27T00:00:00+00:00,USDT,517665825.7127073,239582804.8326364
1194,2022-06-26T00:00:00+00:00,USDT,519291983.3064788,227595984.7146711
1195,2022-06-25T00:00:00+00:00,USDT,525053198.42639136,227320756.0018369
1196,2022-06-24T00:00:00+00:00,USDT,526754684.78556734,221340981.01578185
1197,2022-06-23T00:00:00+00:00,USDT,531221307.77146846,211653824.74900976
1198,2022-06-22T00:00:00+00:00,USDT,544756549.1591675,211263632.9728573
1199,2022-06-21T00:00:00+00:00,USDT,300669377.3752916,226315033.2493981
1200,2022-06-20T00:00:00+00:00,USDT,280292155.74753094,224317763.47675183
1201,2022-06-19T00:00:00+00:00,USDT,284256353.5562359,231491253.96249107
1202,2022-06-18T00:00:00+00:00,USDT,288574994.24043614,227824784.0319754
1203,2022-06-17T00:00:00+00:00,USDT,481590756.01745033,314258141.9107456
1204,2022-06-16T00:00:00+00:00,USDT,496307246.337256,310848326.1624874
1205,2022-06-15T00:00:00+00:00,USDT,807294766.9837607,295490616.99596876
1206,2022-06-14T00:00:00+00:00,USDT,818780748.2414811,296215312.33782625
1207,2022-06-13T00:00:00+00:00,USDT,839819259.0739878,365326619.0146824
1208,2022-06-12T00:00:00+00:00,USDT,867501255.3195981,426798879.6000879
1209,2022-06-11T00:00:00+00:00,USDT,862450391.2520591,439319671.36380064
1210,2022-06-10T00:00:00+00:00,USDT,878940572.1086226,458938182.7171796
1211,2022-06-09T00:00:00+00:00,USDT,882444309.578985,462031273.2335897
1212,2022-06-08T00:00:00+00:00,USDT,883576485.5117451,566334413.9110131
1213,2022-06-07T00:00:00+00:00,USDT,903194438.8750592,570406649.4824103
1214,2022-06-06T00:00:00+00:00,USDT,892971769.2334106,580474075.5237666
1215,2022-06-05T00:00:00+00:00,USDT,884932829.4512916,561565294.060412
1216,2022-06-04T00:00:00+00:00,USDT,899482998.6066338,560963236.1387324
