,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
23,{'symbol': 'TOKE'},10194311.412411312,0.0041644536892412425,93427.85596343441,64685.71495437292,28742.14100906149
24,{'symbol': 'WOO'},4401334.23919112,0.015649793776438208,433918.2471447472,243085.45006340023,190832.79708134697
25,{'symbol': 'KIBA'},1131853.848079736,0.006464573169342286,177447.9778326265,100413.05980039638,77034.91803223013
26,{'symbol': 'UFO'},6503632.473703618,0.03079511589925178,733093.3592440308,478335.03208167705,254758.32716235376
27,{'symbol': 'VADER'},2452211.0167581863,0.002328675534453468,69060.59267093622,36170.900935225305,32889.69173571092
28,{'symbol': 'HIGH'},5656307.829290595,0.007471633554934392,193601.0515863585,116055.5488050266,77545.50278133189
29,{'symbol': '10SET'},6469660.392244136,0.006919133527970484,140473.2120239942,107473.66461964132,32999.547404352874
30,{'symbol': 'RAD'},3943292.570184128,0.007335454602462211,246592.18128833215,144176.248991627,102415.93229670513
31,{'symbol': 'MRI'},742170.4301563127,0.0011437648103305048,50928.41012720394,17765.894404592742,33162.5157226112
32,{'symbol': 'WILD'},3558170.9423982035,0.010815835061129956,348024.5499412575,168000.43318172416,180024.11675953335
33,{'symbol': 'DEFIT'},583070.0543770799,0.002757074811812792,81552.78425786048,42825.15035418765,38727.63390367282
34,{'symbol': 'FXS'},714775.6998521598,0.0029450608955976813,96271.79153486056,45745.10459992901,50526.68693493155
35,{'symbol': 'RBN'},1942320.9135943248,0.007650279724478614,237771.3867764182,118830.42783193992,118940.95894447828
36,{'symbol': 'KYL'},1805.3640859495508,2.5937620870816167e-05,819.6328164741137,402.8844298551178,416.7483866189959
37,{'symbol': 'F9'},793021.1165751491,0.00043782481971315636,18971.61026335899,6800.654683970221,12170.955579388768
38,{'symbol': 'WBTC'},21408099.513388783,0.006423994873327475,255299.49846337206,99782.7643798642,155516.73408350785
39,{'symbol': '$AKC'},920964.062329976,0.0008110050969399472,41328.36375130701,12597.197241676551,28731.166509630464
40,{'symbol': 'DOP'},827814.3708783172,0.0013786808794208536,33385.74877216201,21414.803725554084,11970.945046607929
41,{'symbol': 'CULT'},5738502.581454828,0.03032194885122072,961684.821274559,470985.4128810105,490699.40839354845
42,{'symbol': 'USDT'},125821431.812476,0.294747915253015,10043494.755849369,4635640.640910365,5407854.114939004
43,{'symbol': 'FOX'},15468723.88764454,0.006328697004724757,247981.1093340679,98302.51961687776,149678.58971719016
44,{'symbol': 'LOOKS'},462550.796577248,0.05644094768163608,1744505.9916452812,876687.1541688744,867818.837476407
45,{'symbol': 'VEMP'},2995402.932914006,0.0015015795399952877,38340.3139529691,23323.76665789046,15016.54729507864
46,{'symbol': 'SUPER'},8401175.011432007,0.013119179473566292,340373.27333127277,203777.8703254072,136595.40300586558
47,{'symbol': 'WRLD'},50510.54544645521,0.0020589191641414675,59526.714021447115,31980.823441457764,27545.890579989347
48,{'symbol': 'FLOKI'},2783675.276009623,0.009650002794107644,193868.41121382563,149891.76891585955,43976.64229796607
49,{'symbol': 'ARC'},946081.8075964908,0.0002329438233452108,27255.49536384339,3618.2747802462577,23637.220583597133
