,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
19,{'symbol': 'BOND'},7782745.366656963,0.0048785530924087715,322679.804389787,113510.05320742456,209169.75118236247
20,{'symbol': 'KUMA'},1830550.775237076,0.0025831449800322237,159759.91130321843,60875.78492587047,98884.12637734796
21,{'symbol': 'SAND'},4085252.9250270873,0.021326372623671687,1051966.6800721372,502588.7757455274,549377.9043266098
22,{'symbol': 'MPL'},1957478.90575578,0.007421949225838461,341056.24623789755,172687.6464332508,168368.5998046467
23,{'symbol': 'TOKE'},10011868.157546632,0.003577096848470532,140105.17946914255,84299.78963231998,55805.38983682256
24,{'symbol': 'WOO'},4148983.9207978,0.007215464113732394,379324.94251719967,170043.51088432822,209281.43163287148
25,{'symbol': 'KIBA'},1048075.6100585955,0.002186748503682672,102237.04459094719,51534.09221169386,50702.95237925332
26,{'symbol': 'UFO'},5852224.973608146,0.02294876519233335,1072801.1788341752,540822.9522391538,531978.2265950214
27,{'symbol': 'VADER'},2364571.818240054,0.004642643391533095,296629.80021348497,109411.03297537527,187218.7672381097
28,{'symbol': 'HIGH'},5454458.836544943,0.015450916173147665,703240.923849842,364124.60668485233,339116.3171649897
29,{'symbol': '10SET'},6142616.072881674,0.0012202641639140178,43944.20784069963,28757.40206972424,15186.805770975385
30,{'symbol': 'RAD'},3882891.496578957,0.030771108150142803,1454949.0292202006,715956.1569206067,738992.8722995939
31,{'symbol': 'MRI'},744710.9005094816,0.0009524861407685911,74353.88144109822,22446.80105008185,51907.08039101637
32,{'symbol': 'WILD'},3460692.1003902704,0.015607622424921506,849755.1810276273,367817.6305581793,481937.550469448
33,{'symbol': 'DEFIT'},564642.5368184604,0.000768566074777013,47039.23098320013,18112.44178360454,28926.789199595587
34,{'symbol': 'FXS'},700444.8697586429,0.002381777025387876,120356.55175511437,56130.23932442352,64226.31243069084
35,{'symbol': 'RBN'},1882249.2725569503,0.015576566104262885,720326.2728344093,367085.7405900908,353240.5322443184
36,{'symbol': 'KYL'},1816.1493010437423,8.46107219236966e-06,669.7538425256897,199.398181289676,470.3556612360137
37,{'symbol': 'F9'},767401.9154418047,7.628732744576654e-05,4423.005050633257,1797.8282187241568,2625.1768319091
38,{'symbol': 'WBTC'},20802922.06515595,0.006075476569321796,231420.49158804494,143177.9508371159,88242.54075092904
39,{'symbol': '$AKC'},919680.5274223558,0.000990683592547254,69918.5320233492,23346.982757716803,46571.54926563239
40,{'symbol': 'DOP'},794593.2346570522,0.00037709714241946745,49213.57729638235,8886.874223297253,40326.7030730851
41,{'symbol': 'CULT'},5584425.055070421,0.019953415506242595,979630.9962460476,470232.9293493205,509398.06689672713
42,{'symbol': 'USDT'},124339411.59911364,0.29878956813129015,12728017.112222265,7036760.315972872,5691256.796249392
43,{'symbol': 'FOX'},15098259.097248234,0.0024804150220537687,105254.51525311235,58454.795443792245,46799.7198093201
44,{'symbol': 'LOOKS'},429850.96639158553,0.00831914086674858,402235.8490079395,196053.35127797665,206182.49772996287
45,{'symbol': 'VEMP'},2958890.684109563,0.0005884466534529924,36638.53780511604,13867.650554985576,22770.88725013046
46,{'symbol': 'SUPER'},8045678.902783831,0.006285475179499375,389579.2841364,148126.89111213756,241452.3930242624
47,{'symbol': 'WRLD'},50064.41754338888,0.0006356924234031541,28493.81669946444,14981.069798727263,13512.74690073718
48,{'symbol': 'FLOKI'},2502518.0480166194,0.0006006384096942652,49141.09748585173,14154.96804453858,34986.12944131315
49,{'symbol': 'ARC'},1017475.4321091824,0.0004805136185495884,26465.73638819548,11324.042561641956,15141.693826553525
