Date,herfindahl_volume,herfindahl_inflow_centrality,herfindahl_outflow_centrality,herfindahl_betweenness_centrality_count,herfindahl_betweenness_centrality_volume,herfindahl_tvl,total_volumes,S&P,S&P_volatility,Gas_fee,Gas_fee_volatility,boom,bust
2020-09-20,0.2781346368232105,0.14237182437143867,0.1432983971678789,0.7724821746056647,0.9106531213780826,0.25675680650624827,25.194423901341008,-0.01869439481338312,0.024800036369927888,4.931032772317888e-05,0.4375503793468743,1,0
2020-09-21,0.2863700851010502,0.1630709059282886,0.16873327247236766,0.834116309004817,0.9239111653489582,0.20716290996483613,25.209585624025543,-0.019050543769694932,0.024900443939985625,6.018236852298809e-05,0.4329935934559008,1,0
2020-09-22,0.2817415898555773,0.15416863897509647,0.15597026382214516,0.79056417253003,0.884126416954334,0.2496752086610286,25.40385770221235,0.00032361251418183825,0.024867008933544914,5.48696790104535e-05,0.43101843444662524,1,0
2020-09-23,0.2826906505011158,0.15494532927826116,0.15816582762852094,0.7969900792831658,0.9148841607080546,0.22571519261351586,25.192128934163485,-0.02510212447411714,0.025075501621821376,4.125351493228563e-05,0.43326532532254086,1,0
2020-09-24,0.2830938754023416,0.16119783065950968,0.15674349721085573,0.7776137982900013,0.8945899371110966,0.28422342706751863,25.14591195136349,0.03982716570910677,0.025160550660936913,3.813365385259404e-05,0.4333961253692018,1,0
2020-09-25,0.2758829663272547,0.14001965062323007,0.13978334860074135,0.7794018207662918,0.876251324978724,0.2577212323408096,25.230926902968775,0.01633468777721603,0.025054003683391047,3.614068732421286e-05,0.4324217908375993,1,0
2020-09-26,0.27572925283193056,0.14712425532595758,0.14845020603956036,0.6878877254879664,0.8356870036386076,0.2635095631330251,25.14713736445654,0.005426132074403069,0.02465246769474217,2.957989532792904e-05,0.43387420784545483,1,0
2020-09-27,0.275573642880307,0.1442118893660128,0.14149744946029547,0.7241884826281703,0.8384026043047063,0.25966813394929283,25.056348162282607,0.005396847992945306,0.023954259893138943,3.0771184786967934e-05,0.4339550565601472,1,0
2020-09-28,0.27581922468673475,0.15100022899475019,0.14610906165151957,0.6424613856083367,0.7547806701174158,0.26512580023621113,25.07150851885705,0.00536787829977997,0.02382347012355982,4.317576468596512e-05,0.4380651656932415,1,0
2020-09-29,0.2822791840258403,0.160965890433642,0.15939436950634198,0.7046646380762481,0.8797680594644376,0.26112294628265714,25.132169318117942,-0.013468096336146235,0.023704162499542297,5.538834225206481e-05,0.4146636187571574,1,0
2020-09-30,0.27482155304951117,0.1495917938651688,0.14806522005087897,0.6732336974917745,0.7924033248268868,0.26751543798076577,25.08712795595781,-0.00382119235187658,0.023498651747409085,4.3134031166212064e-05,0.415964946407495,1,0
2020-10-01,0.26695596116307135,0.12276798163334124,0.12505414378831786,0.8317737145229959,0.8167629050848647,0.2552699770035267,25.03593520610965,-0.009245506836214413,0.022522718882400695,3.555329227025446e-05,0.39147634862677433,1,0
2020-10-02,0.2740075021803357,0.12397428193963615,0.12730903192196652,0.916725719745264,0.9471117254886022,0.24615469961228695,25.186329311974642,-0.01515608530278449,0.01992886676721086,3.244119318339927e-05,0.3913787233322028,1,0
2020-10-03,0.27063292783326987,0.12016904152950564,0.11810226879785676,0.8796769568082631,0.9147138852900805,0.2588014002763768,25.209766630890233,0.007921940055589076,0.016325342629292444,2.76101872451964e-05,0.3882498736508313,1,0
2020-10-04,0.2715167346732119,0.1231047641941706,0.11751609406978318,0.9008712098792595,0.9319174886035143,0.2565143718543217,24.924183467559626,0.00785967585156976,0.016156161515856,2.9272407735307963e-05,0.3789984044076613,1,0
2020-10-05,0.2652174735879478,0.105542541172194,0.10443320909690026,0.872126880063448,0.8654782942399818,0.2549361658159446,24.941162368815128,0.007798382777703301,0.015824082622631387,3.209335119087024e-05,0.37952322009600453,1,0
2020-10-06,0.27127448037467305,0.12409606063423072,0.12064177227381938,0.8587817738485798,0.9072079116849352,0.23340234415841574,25.01397293968172,-0.021601856503788628,0.015880410425057112,3.723205215514196e-05,0.3588098890673968,1,0
2020-10-07,0.2696129234427225,0.1182139688180406,0.11937984011242345,0.8630417050242151,0.8651579716477212,0.9999999999888496,25.152377621520557,0.006708832164498539,0.01543307056402502,2.939476367267532e-05,0.3605134549298919,1,0
2020-10-08,0.26888343921165764,0.10995592794579633,0.11312528946838314,0.8780850805965619,0.9269615265407753,0.9999999999137943,25.011783942304543,0.02348627246729051,0.015686445666862035,3.05947528750832e-05,0.3599121043758721,1,0
2020-10-09,0.263243924607005,0.10217099174779636,0.09945728305205177,0.8108137142999442,0.7968487847060843,0.2692796100752507,25.121124353685932,0.018780897945801345,0.014704366373422791,2.937434458946021e-05,0.358089643421247,1,0
2020-10-10,0.2670878146014965,0.11127207682319308,0.10948156055705446,0.8404917490507416,0.8786943607446298,0.2693757930814236,25.149439555828952,0.016284801003804826,0.014944914061509919,2.380948150486176e-05,0.3491254410492237,1,0
2020-10-11,0.26613468780006894,0.1107884273029337,0.11048758975547014,0.7775194134718567,0.8046832753477544,0.26788151207674565,25.135552468144233,0.016023850118887482,0.015124276692436536,1.8590405283216e-05,0.3502954136137164,1,0
2020-10-12,0.27138076237873643,0.1327290356311423,0.12904984920395227,0.819661821277291,0.7985585103771938,0.2554354379189108,24.97917997897667,0.015771130564432603,0.015287263141600616,2.9429744728013465e-05,0.3584918290606501,1,0
2020-10-13,0.2672690186263987,0.12667014492604323,0.12775248783399215,0.7785802855146835,0.699735838872528,0.24373428869784974,25.194758812405777,-0.0156458822024605,0.015590696573571254,2.8636300583618832e-05,0.358257910847385,1,0
2020-10-14,0.2543117113649636,0.11236915359758279,0.11385708646560516,0.6631862354354771,0.503450307659442,0.2758509206637164,25.108226176609772,-0.007714897083512081,0.015628137637375375,2.867173425267104e-05,0.3430581607787982,1,0
2020-10-15,0.2646583429388975,0.11872347717181009,0.11984871288758754,0.7325170904173212,0.742298295900106,0.2616188002431113,25.120496416728788,0.014206289307314917,0.015790374746070802,2.802626543451096e-05,0.3428101392702483,1,0
2020-10-16,0.2688700750513309,0.12989802628812158,0.13450637871211021,0.7669092195871188,0.7162221833238932,0.23870355123244427,25.103017010665244,-0.024111070690739086,0.01635188264612779,2.305640786332878e-05,0.34278361285946163,1,0
2020-10-17,0.26327417219698235,0.12578164324578664,0.12544011349052056,0.7221075915542702,0.6950282732622827,0.2556700075004537,25.092036793099368,0.010424786289305633,0.016390854553377684,1.337455217245085e-05,0.2441873299390619,1,0
2020-10-18,0.2520497595528582,0.11923058046868848,0.11112467729445985,0.6721102079262892,0.6330545914937411,0.2660572373142045,24.859806325173388,0.010317230403245867,0.016359823541173588,1.520687054579868e-05,0.23232612254905016,1,0
2020-10-19,0.2481983919165112,0.11470229421761696,0.11353865550028179,0.6490986649797241,0.542046227883074,0.26072966669130876,24.860358542049298,0.010211871249681549,0.016009554421995136,2.1578230315024203e-05,0.221927005022989,1,0
2020-10-20,0.25410895950847967,0.14114889074957265,0.13628700810747899,0.6388247214295291,0.48567536764283037,0.24433985831909685,24.93428571903189,0.0005278911992841614,0.015523322723013653,2.2843695512245305e-05,0.21649273033885078,1,0
2020-10-21,0.253996399186805,0.1527731248130033,0.14788056912130307,0.5842500669433888,0.306563614692442,0.2653688308998658,24.989020450695925,0.062376754603140676,0.01841917357455631,2.9037820997641134e-05,0.2180714908466386,1,0
2020-10-22,0.2638891927309752,0.15770273558654233,0.14688614909954417,0.6571776443383772,0.3916959713750088,0.25335814814361657,25.264010110647263,0.035495402617007635,0.019180818702307905,2.6242682936531e-05,0.21817210414937946,1,0
2020-10-23,0.22751547183187104,0.12985786856512302,0.12997322175466103,0.4832388055321611,0.14174487346988154,0.23460598371294178,25.233833931187146,-0.015421621522532498,0.01870301734599507,2.3952900358521192e-05,0.21299484113384384,1,0
2020-10-24,0.22953340684439738,0.11507270697051465,0.1168980967279079,0.5483876493228269,0.17179136053282348,0.2698412131111557,25.1271410512956,-0.0014175960156524103,0.017696491398252846,1.328473540398024e-05,0.2370595603256004,1,0
2020-10-25,0.24589780843787568,0.11848189321936634,0.11746730413347063,0.6557204105085567,0.40664462924928724,0.26225625615387294,25.01248597847578,-0.0014196084472685513,0.017623129033083645,1.3428285837186102e-05,0.23717770879625247,1,0
2020-10-26,0.3228905414062403,0.3869425904162756,0.24569857031857542,0.35630876725740324,0.25269730324642226,0.26059680630508664,24.97275259812641,-0.0014216266007392115,0.017662331542892203,2.1998486287210293e-05,0.2535687838219145,1,0
2020-10-27,0.25150907572790066,0.13348083213853842,0.13476615743684625,0.637346290986846,0.35143945426748985,0.26672233213509566,25.29456496754816,0.04243066875709785,0.018951391275931706,1.753774907131728e-05,0.25642098330015295,1,0
2020-10-28,0.262375674795981,0.1501083756140608,0.14534739692465246,0.6336123568180544,0.3950075916066966,0.2467849020372874,25.165817418387178,-0.040014068762361965,0.020735139217447268,2.5093913250709717e-05,0.25738470086455795,1,0
2020-10-29,0.27149442958808234,0.1397742424522306,0.1402096858296918,0.6655360885582896,0.7396775414099421,0.2555681784244057,25.268784244281512,0.017986502610946132,0.02058794351948652,2.660014425340692e-05,0.25287285995594183,1,0
2020-10-30,0.274598199485505,0.13062318397176867,0.1350677382101686,0.7766766314022504,0.8826949230725768,0.25790752744113515,25.137593037701464,-0.0030468100871006566,0.020576222558628565,2.424275385626724e-05,0.2496441667983573,1,0
2020-10-31,0.2699209958371737,0.13038700344491289,0.12821021454678486,0.7752749610272615,0.7568784706463577,0.2762354819004635,25.179914272044492,0.001808146666971916,0.02039918117885471,1.578816269708436e-05,0.2588440195061582,1,0
2020-11-01,0.26556506210491293,0.1091442777806368,0.10546995833102198,0.7451960904785582,0.840792646309988,0.26648515657474814,25.06823221598422,0.00180488317259154,0.020024745703221103,1.346416180012183e-05,0.25971848141726506,1,0
2020-11-02,0.2542609755922791,0.12525750135810013,0.1262111561118248,0.4635486899579061,0.42075935564190015,0.24124608751569632,24.95019761552517,0.0018016314374456734,0.020041424951716732,2.284638956732025e-05,0.27757127209459215,1,0
2020-11-03,0.26946295519867575,0.1285623871917326,0.12623044549987064,0.7331040788538496,0.7598589449780306,0.25748560749023647,25.104081478941378,-0.0008326817910572985,0.020081536161171885,1.7465563008653044e-05,0.2813356450802798,1,0
2020-11-04,0.2770975477190049,0.15931655592890406,0.14488468879603839,0.7312852832457574,0.7367195440911775,0.2749059615670707,25.081993248303533,0.022451183329294896,0.020302423561010325,1.4870139238520282e-05,0.2817385316260551,1,0
2020-11-05,0.27466798162823153,0.14049862099830662,0.14059226791487273,0.7420951909154024,0.8122508347336658,0.2688515422130137,25.199689430947135,0.061998569638630104,0.021974827976700886,2.099091979521695e-05,0.2881262128398078,1,0
2020-11-06,0.2812021716854729,0.1586025038365223,0.15073506525955527,0.7721771807207576,0.8196348268740425,0.28060192168902637,25.430884141074333,0.03492583008526097,0.0224574123410814,2.7262142929532804e-05,0.2895129524870574,1,0
2020-11-07,0.2804746280766164,0.15063200455875997,0.1531543613690471,0.7434076595569731,0.7764818419016086,0.24126515036964213,25.498812449526564,-0.0014495807175772706,0.022412762585950395,2.4274980626666e-05,0.29012402447029745,1,0
2020-11-08,0.2742872563647836,0.13741261738300242,0.13892331447879003,0.6692095073083134,0.7589141411199926,0.27069148210143207,25.478528574085065,-0.0014516850526063438,0.02242632883002383,1.331037057140076e-05,0.3096890349891567,1,0
2020-11-09,0.2693463824252597,0.14316992853512278,0.14311743548118835,0.5419872066899314,0.517924877979914,0.27348340263255444,25.177712081175724,-0.0014537955061836156,0.022455009055670862,1.912770757380045e-05,0.31557059201693577,1,0
2020-11-10,0.2635431157817665,0.10481574806700841,0.1089302733091621,0.7536590789621084,0.75881613093755,0.2630755525374761,25.321402722309934,-0.00022640313438640033,0.022455071330522082,2.2573352843809443e-05,0.3137377140778153,1,0
2020-11-11,0.2735084853520173,0.13861812497364445,0.13309598063106523,0.7451325483876404,0.719039743359672,0.27037282055592776,25.118037700176323,0.02484944363175306,0.02262905801962782,2.4340997154251013e-05,0.3022465368421991,1,0
2020-11-12,0.2686373554308236,0.1386078342975623,0.14269981574426588,0.6809371181652895,0.5859896069174043,0.25215075626400696,25.201913840028148,0.015438398654014836,0.022220147594155387,2.704166185363524e-05,0.30289702383088185,1,0
2020-11-13,0.2587584455636692,0.11472420115517251,0.1159857994349622,0.6672058606676714,0.5696836959941828,0.26808084498684565,25.24145754821244,0.011091038512524251,0.02199739059993913,2.6148795570079946e-05,0.30295123221737635,1,0
2020-11-14,0.275517474145724,0.1821926540959786,0.1967542493524285,0.626887124308012,0.3756377870485643,0.24512665588716331,25.207782189644142,0.008666270700313856,0.021980600508087266,1.592426191504396e-05,0.3160473503184521,1,0
2020-11-15,0.2608593502074934,0.111277108565023,0.11534766765167576,0.7156984468176348,0.6055222444675767,0.23248027437020224,25.111716655281693,0.008591811275977562,0.02105209304171951,1.549340748208553e-05,0.31429868711803133,1,0
2020-11-16,0.24374236985132625,0.10413095578819512,0.10946318830088878,0.5826168796900305,0.37267121723833196,0.2206593570976668,25.00581879230141,0.008518620450332921,0.021055208674555622,2.2121996077831986e-05,0.30466619141445334,1,0
2020-11-17,0.26792792043151176,0.1478343580518573,0.14529950898887978,0.6785651958020048,0.5571477635698387,0.06564978112315041,25.29498824337616,0.048572140303340554,0.02217622044769675,3.613879174300396e-05,0.3162104186477871,1,0
2020-11-18,0.2583466207920914,0.12500550514242542,0.12210868576501127,0.6346522462918593,0.5731214280785971,0.1656750502520759,25.42926975107005,-0.00983236844949421,0.022522262617754873,3.848962472450844e-05,0.3104507602204165,1,0
2020-11-19,0.25146967638679824,0.09047323221204345,0.09210494008338041,0.7203139916552244,0.6319795028626202,0.18363187038735546,25.621359395721953,0.02133920766246428,0.02250765761013357,2.2073305344578225e-05,0.3275849280224604,1,0
2020-11-20,0.2523975774796156,0.0966637955156801,0.09332781118624438,0.750821216885776,0.5407172242879513,0.20806111369968955,25.402162917751948,0.03769324502778929,0.020992903294567305,3.489152539096019e-05,0.3354382472935096,1,0
2020-11-21,0.2572473231415948,0.1092253977280736,0.10259714996394231,0.7450785660997153,0.5706885338949913,0.20517905810188242,25.45253926014425,0.013841234317226033,0.02048475508190484,3.665405757118548e-05,0.3349026100429766,1,0
2020-11-22,0.2744482362722256,0.14195457499317538,0.13575773526077378,0.7216630486143252,0.7474727937624721,0.20107399393187483,25.73527196299823,0.013652267113504724,0.019910793997907503,3.51099566365558e-05,0.33450928891026965,1,0
2020-11-23,0.2696294749384974,0.13713216874864675,0.13260798398129295,0.655712101256475,0.6271371337483289,0.2067155703345718,25.807468548264836,0.013468390234938357,0.019771456252404448,4.6646487402893247e-05,0.3178879365765368,1,0
2020-11-24,0.2512326195392866,0.11342241315189205,0.1154226382573653,0.6385188099307131,0.35358409568608734,0.16853725175209994,25.86453472380442,0.050042284123200616,0.02080311291481032,5.665615049125315e-05,0.3190343349337042,1,0
2020-11-25,0.25718061901487876,0.12996886410414937,0.13106990822789952,0.6521650635964242,0.3870778051376991,0.16726755191515022,26.115573841946496,-0.021791329917403044,0.021619121187619914,3.4767907000866e-05,0.3220942944743479,1,0
2020-11-26,0.2791261763016825,0.1700503324339176,0.17238836036067753,0.6647989453690731,0.62310117942783,0.16162655763544495,25.787077720073714,-0.1027851355942716,0.02953837915252988,7.414058256959527e-05,0.34583263321263286,1,0
2020-11-27,0.26362087064217443,0.11947776954477898,0.12188969916317066,0.6989584761956433,0.5975230247206909,0.20196999307253669,26.11467192075904,-0.008734783582344108,0.02831723272136693,2.3434832628366644e-05,0.4041027269780145,1,0
2020-11-28,0.258465398733875,0.11289208753384919,0.11620169685561721,0.6563601814324325,0.5337588747922817,0.19841063825089963,25.653208457789418,0.0468538345588924,0.029115926532275918,1.882213054335945e-05,0.4058403783742995,1,0
2020-11-29,0.25487509954356036,0.11633849581162894,0.11422270983121698,0.5857678384284615,0.44782775496021554,0.2011099023152125,25.474160383552704,0.044756456471536595,0.02968766785050726,1.7729730786240003e-05,0.4056571530696819,1,0
2020-11-30,0.26154379243106807,0.14080769159376844,0.1407522625230388,0.5223463182237508,0.47840998876607227,0.19907785971105463,25.449524735448506,0.04283883562863687,0.030169209266071285,4.866519438480421e-05,0.4382101129262088,1,0
2020-12-01,0.2497438226781706,0.1378892898996276,0.13789389659360704,0.19426607027525167,0.3118307249733496,0.17676188051789768,25.76445273733372,-0.021560776886915968,0.030759254226841233,5.1125382679764094e-05,0.43663260177063784,1,0
2020-12-02,0.2455477590387212,0.08994233762365152,0.09814486945741278,0.36666892632956233,0.49234492416637826,0.1972387087110984,25.872928272060207,0.0047642363089790305,0.030729984024032413,2.6333753143896905e-05,0.44520475172126794,1,0
2020-12-03,0.23893718950504064,0.08907300990755108,0.08990318150925479,0.4187302721108916,0.4924355771179128,0.196532638941768,25.574665091875712,0.015283712481136056,0.030636085775484167,2.900735253220035e-05,0.442459014856222,1,0
2020-12-04,0.22349180056599754,0.09726476202121714,0.09855793826056046,0.3554929943481733,0.30203998771972435,0.15394325447873855,25.403903873250158,-0.02805817864332186,0.03145738312095041,3.072991577933584e-05,0.44122836956777833,1,0
2020-12-05,0.2318413842528839,0.1224426001953539,0.12270087938007496,0.46755907246269773,0.28281355307272793,0.20421512753303503,25.502699976311362,0.0009209517151306816,0.029984583023248745,2.223431432895921e-05,0.4413583885400458,1,0
2020-12-06,0.23381518570705248,0.17979629982433729,0.18071461613289938,0.5356624042901192,0.21076390341340057,0.17767160674762877,25.356815731888517,0.0009201043433978182,0.029609510009057337,2.1958648168422203e-05,0.43862995324598825,1,0
2020-12-07,0.22815292675248605,0.11931266721467511,0.12678121079751814,0.5182160995372744,0.2559560208257024,0.17285869106050442,25.28528501989596,0.0009192585295722273,0.02958707339107789,2.9638837208977925e-05,0.44163523876395117,1,0
2020-12-08,0.20551770432946068,0.10237125433795449,0.09957587107424068,0.36949780521501285,0.13350090897594724,0.1519840862723151,25.256263790437558,-0.027791000717954595,0.030257483629084078,3.576030854974327e-05,0.42746836467942195,1,0
2020-12-09,0.22158798759419637,0.11230786360454427,0.11392949879658366,0.41048786876957405,0.2117529651028478,0.1815973758707883,25.40623043998481,-0.00998768132768817,0.03037982516373923,3.745443648937985e-05,0.42293392028999355,1,0
2020-12-10,0.19823594678396625,0.09820212195064065,0.0968116204230306,0.273313739876198,0.10803136192968571,0.15193370674620463,25.57456519301542,-0.0008214039067820161,0.030384725026573946,3.139674875352576e-05,0.4235496097619188,1,0
2020-12-11,0.2106966666724931,0.11141660623990256,0.1093935575584033,0.25769095597000596,0.18180169552528425,0.15934589557673756,25.319630850140513,-0.02392187939554068,0.030684639546338533,3.46469227817067e-05,0.4236917760132905,1,0
2020-12-12,0.19789020356137674,0.09469705226366114,0.09931462532313272,0.2913412828137531,0.12800663658540637,0.1738347794081195,25.393169838681782,0.02041160329998322,0.030755790884394518,2.4318473025147843e-05,0.4284668818049487,1,0
2020-12-13,0.19994535593927634,0.08886908958354135,0.09239286707877574,0.33730104459841015,0.12230826261648042,0.17202629546387496,25.25546412922519,0.020003290183519103,0.03085691186210564,2.687586069874368e-05,0.4288377956176431,1,0
2020-12-14,0.18293287235905809,0.08672297844700544,0.09450860727796385,0.19426130024099664,0.07807459631345758,0.1590896090042067,25.27353067758094,0.0196109929761429,0.030959444779582387,3.7324366282972354e-05,0.4222630313577808,1,0
2020-12-15,0.1960723223271861,0.09820906080335028,0.09730195139197989,0.20457381075275513,0.09029959444305943,0.15987415568015778,25.172888079585004,0.01362379277838197,0.030988015295222805,4.98205540552338e-05,0.42476073000309766,1,0
2020-12-16,0.1984243317357061,0.10687494927987251,0.10657432574629377,0.19431907228002723,0.09991265511421869,0.1687942976675782,25.294856878698198,0.0617386010443186,0.03261252929289626,5.331599975972844e-05,0.42057677279366007,1,0
2020-12-17,0.30926836297978233,0.28682607754405065,0.2739684241901398,0.19117669792074501,0.15215596889748606,0.15629081870499492,25.69695228623046,0.07725801539731292,0.03422772967455131,8.92818854632936e-05,0.42153709067382467,1,0
2020-12-18,0.18647225341023044,0.10765498222976246,0.10768231627245968,0.171348137804563,0.052717154543395185,0.16030295865846744,26.100173293332396,0.000986419957876645,0.034081089529092806,4.856608634440095e-05,0.43728515545581736,1,0
2020-12-19,0.20632085949905515,0.10499389944097891,0.1053942320412831,0.30965819104684367,0.10882681414994778,0.15873780711157578,25.756121740347105,-0.005231145771230183,0.034099516288946106,4.621804985661151e-05,0.424354560604508,1,0
2020-12-20,0.20751881245890832,0.10932288279875202,0.1124780878559488,0.37822151915669605,0.08548009437362938,0.15126194653660596,25.682057994701246,-0.005258654623185792,0.03372231317663747,2.8414637394412095e-05,0.42613035397262233,1,0
2020-12-21,0.22756011491880002,0.13125339480687095,0.13495707086524816,0.3532549641739818,0.13758150762493293,0.15307311630786896,25.667612492981984,-0.005286454325064195,0.033766661328932364,4.8632986246625706e-05,0.43751386090270933,1,0
2020-12-22,0.20465394217889663,0.12239213043632619,0.12867227081754193,0.2415591887423951,0.08504351905701935,0.16079592106400764,25.762533538852875,0.019376690171650526,0.033826187050404216,4.241144515988623e-05,0.4382368017182891,1,0
2020-12-23,0.1900205784171909,0.11164846599460491,0.1177225734901142,0.16995725682049798,0.05030413186278013,0.13625847665349713,25.762852004412295,-0.026168354073913463,0.03431192328321142,6.34194889988045e-05,0.4413422234041316,1,0
2020-12-24,0.1860579475751155,0.10305860307092472,0.1094572041470383,0.16823977171294188,0.0665090491166916,0.15668028093085914,25.92018575300947,0.000870259410995016,0.033248869490764256,5.491594190543793e-05,0.44079679748166994,1,0
2020-12-25,0.17697710595498206,0.11405315338626691,0.10458963553714679,0.1196662267887762,0.03255702187111734,0.1446065023545698,25.823929231818713,0.04193882332322636,0.0336139297188813,5.74772702119407e-05,0.4311171229616262,1,0
2020-12-26,0.15455019999417008,0.09947630172801827,0.10023363756556879,0.08660621277331863,0.02169936671497164,0.14066580444435633,25.75862959959469,0.03325122063427268,0.02701990579212682,4.227113889357901e-05,0.41142588882508996,1,0
2020-12-27,0.18937256211527778,0.1304369653220885,0.12501195598085119,0.11060577591717334,0.04740886469710236,0.15015753113540872,25.783016911343864,0.03218106550261545,0.02706812759523505,6.747882330963731e-05,0.36076327671409586,1,0
2020-12-28,0.18622287589120748,0.11809671270368428,0.11552040026219886,0.11983603597286145,0.02776379492176284,0.15458557365155198,26.06083532973865,0.031177651563367725,0.02650721694258,8.331156099066045e-05,0.3588419083699958,1,0
2020-12-29,0.15512479784958283,0.129174306150472,0.13254689447496956,0.07549093152368923,0.011611747451835028,0.15361017767950466,25.84466488612826,-0.002738875718464686,0.025828639258617253,7.027877378113141e-05,0.3605627043987882,1,0
2020-12-30,0.16902498681340247,0.10006136677252027,0.1044298657663481,0.13670611302706745,0.03701154663837568,0.14802673873217737,25.806166589004835,0.05259792387728998,0.0263213935784384,8.551356049598786e-05,0.3130357982789101,1,0
2020-12-31,0.1781111813934232,0.10534162936083256,0.11119841320698841,0.13510265217264245,0.04441700136407747,0.16091572826744974,25.75689406605422,0.011134078247738948,0.02565071983329214,7.333280920260241e-05,0.3145432988846774,1,0
2021-01-01,0.15520327492416933,0.1043598807235195,0.10824761039261557,0.08763382469905416,0.027274088959661193,0.14791357232967822,25.733928447371078,0.003024931097894085,0.025666770161846764,4.8629041916832e-05,0.2988247749904694,1,0
2021-01-02,0.1798502585053362,0.11000814047316462,0.11176736396510933,0.11949593318975786,0.05508675623693601,0.15987312524893016,25.61039682660581,0.03632931398700025,0.026079746423794715,7.95091735957743e-05,0.31076169328147585,1,0
2021-01-03,0.2292187229304891,0.1481940502096073,0.14024866012056952,0.16748313946028706,0.08396654104943364,0.20144302961313018,25.99235972139959,0.03505563176759353,0.025318692335445567,0.0001668159554533,0.33655935037512563,1,0
2021-01-04,0.22625012401705094,0.14449246893058756,0.14665493770188073,0.18112469489694227,0.06707582017636372,0.17630671413528176,26.89641994277161,0.033868241685774486,0.025466696662952478,0.0002705005865994,0.33738955282316635,1,0
2021-01-05,0.22771245011005375,0.12318709036678326,0.13314485613792515,0.2236410531313303,0.09535902423644636,0.18383627233941424,26.471154133724124,0.07864544665807055,0.02786406335465015,0.0001523985445489,0.3578276856666125,1,0
2021-01-06,0.23707856018461773,0.12706175812372034,0.13063484447814458,0.26487755693047316,0.19513510007679666,0.1767246726333761,26.311601416257364,0.07066482257385774,0.029327721271529245,0.0001514566352428,0.3552404071214314,1,0
2021-01-07,0.2242563784942615,0.11659386772536909,0.1213178394315493,0.24645871290394344,0.130703446013888,0.164927081736453,26.41994178809955,0.07104177271726896,0.029377267279907616,0.0001631991568769,0.3543752352394618,1,0
2021-01-08,0.2510716646627948,0.13765963951746793,0.1500569966311125,0.3291255077831346,0.2203276113400052,0.1597950066163619,26.481911155340946,-0.027286016101697085,0.030202124095476703,0.0001701169753729,0.35437831080516036,1,0
2021-01-09,0.22224557924790947,0.11857424170798746,0.12145970173533603,0.30309629233113605,0.15862871503808967,0.17330550574268308,26.493125954809592,-0.043695007606686466,0.03227559931440816,0.0001184773724398,0.3600401843516064,1,0
2021-01-10,0.24755974327941035,0.12587054220714577,0.1255700762166586,0.4131918605235383,0.23996067216764422,0.15113977394496622,26.256058461284095,-0.045691845327444656,0.0335367960559114,0.0001096377408463,0.36055997811009804,1,0
2021-01-11,0.2729288369126234,0.17070358761282184,0.17806430386391814,0.36659033981508143,0.4002531751822099,0.1303172541548478,26.488641464408655,-0.04787996830741518,0.035759967026969874,0.0002591138164497,0.38246854970234123,1,0
2021-01-12,0.2586152362464796,0.14657973351989934,0.15832170757113143,0.3395223595594023,0.26620930561978706,0.1591331228245324,26.782213229177433,0.03156746139317294,0.0358463348377993,9.13870655188996e-05,0.4337075204851807,1,0
2021-01-13,0.24446054017730015,0.12236132880201704,0.13407484043732756,0.3266941827050535,0.2372757698424559,0.18665113475178124,26.31855395058334,0.055053755459055914,0.03647223657475936,7.676774894187791e-05,0.43191983167447523,1,0
2021-01-14,0.22679785711841266,0.11777598028402635,0.11759145438840038,0.27815470478101917,0.1470176414737332,0.18317665496197658,26.210196778525,0.0769458221822953,0.037929320276278856,0.0001053187761014,0.4325281017029781,1,0
2021-01-15,0.2516456317869167,0.129682301532987,0.13805898798603772,0.3811553269790333,0.26741151546163494,0.15878253940380993,26.176902616253617,-0.08599874042834757,0.04190889215115418,0.0001102126768233,0.4324709175364885,1,0
2021-01-16,0.24414972440658805,0.11206748294587375,0.11127928510177841,0.4348271936213441,0.28933800155900047,0.17544357933569704,26.322650792734354,0.01242889811931668,0.040313881856409176,9.970769130262718e-05,0.422851663822534,1,0
2021-01-17,0.23782289982974283,0.09805757246573335,0.10320422194581427,0.4650168846209018,0.2553116520567234,0.17097570151466918,26.281609374758485,0.012276315109449,0.040236678643566476,7.882997178520389e-05,0.4094724669574365,1,0
2021-01-18,0.23013987760978194,0.09360018620094919,0.09266870223234158,0.41642286585488314,0.23355872124091792,0.17784614881445052,26.206070071985444,0.012127433072464187,0.04006303008556412,9.474352454362132e-05,0.4103978415789208,1,0
2021-01-19,0.2610741017955375,0.13753479466098095,0.13194596755579208,0.4395797076582463,0.29659278272845835,0.1811554594347666,26.071974473592075,0.026182503384316602,0.03991534638386363,0.0001379686714387,0.40355874591325647,1,0
2021-01-20,0.24922135625674052,0.13616846582488684,0.142644257267056,0.38221589697304276,0.1870404571536104,0.1722158203206603,26.29099899679315,-0.034606673775243506,0.04081433089025428,0.0001150476970191,0.3950405691116162,1,0
2021-01-21,0.263570944286092,0.14753183005509823,0.15745634936535574,0.4476223384481385,0.36215759657587276,0.11897831214463317,26.332066928749786,-0.09593448689757099,0.045583452616713614,0.0001345558450599,0.39443240000446345,1,0
