,ctoken_symbol,date,total_supply,total_borrow
105,DAI,2021-04-16,2703289007.6312604,2296759064.274072
106,DAI,2021-04-17,2979423165.514064,2522952871.134004
107,DAI,2021-04-18,3013884408.892643,2553898801.531421
108,DAI,2021-04-19,3091478822.895083,2595867577.3202777
109,DAI,2021-04-20,3330776045.539162,2745547115.380277
110,DAI,2021-04-21,3414882741.58763,2820338633.7818303
111,DAI,2021-04-22,3414849468.9339194,2834370641.4264665
112,DAI,2021-04-23,3397435827.20809,2872443448.6507006
113,DAI,2021-04-24,3428966688.9087543,2907349412.4047174
114,DAI,2021-04-25,3414437481.20162,2903344316.215315
115,DAI,2021-04-26,3431335047.7453184,2900583608.9044065
116,DAI,2021-04-27,3429928385.5856867,2812924467.9232707
117,DAI,2021-04-28,3313230759.7765336,2680012297.330758
118,DAI,2021-04-29,3461307946.450831,2841182469.7337503
119,DAI,2021-04-30,3526530325.292928,2981669095.9820046
120,DAI,2021-05-01,3552240408.5755315,2937986558.8850527
121,DAI,2021-05-02,3640862371.293791,2980408843.986033
122,DAI,2021-05-03,3069922211.362209,2524080548.99512
123,DAI,2021-05-04,2831736157.7485604,2325165455.4387865
124,DAI,2021-05-05,2905014064.5165224,2379896164.984714
125,DAI,2021-05-06,3023655530.5557036,2485269594.8137555
126,DAI,2021-05-07,3063797795.6037874,2503778780.8023047
127,DAI,2021-05-08,3291527726.5930014,2713063645.393659
128,DAI,2021-05-09,3325818741.2708097,2721279353.9987454
129,DAI,2021-05-10,3336411285.4180245,2730573447.4977117
130,DAI,2021-05-11,3407990572.0036855,2789857205.106402
131,DAI,2021-05-12,3415235214.804176,2789561216.9086103
132,DAI,2021-05-13,3420822498.2843614,2800573160.228086
133,DAI,2021-05-14,3542339528.2138243,2871768311.3211966
134,DAI,2021-05-15,3580792042.492108,2905324963.4225745
135,DAI,2021-05-16,3587581162.7284417,2899734575.2101583
136,DAI,2021-05-17,3629858083.306967,2929351786.294012
137,DAI,2021-05-18,3669940820.4472938,2962388579.03114
138,DAI,2021-05-19,3814803821.035696,3078191917.1919312
139,DAI,2021-05-20,4174884870.071058,3365019692.183498
140,DAI,2021-05-21,4449090427.143178,3573935988.3971148
141,DAI,2021-05-22,4598758325.986419,3675085177.742019
142,DAI,2021-05-23,4704419360.771775,3763334344.1958036
143,DAI,2021-05-24,4778935657.114791,3808141471.5517387
144,DAI,2021-05-25,4860680575.392052,3860632788.7851815
145,DAI,2021-05-26,4960143125.100646,3946941017.77173
146,DAI,2021-05-27,4834361268.750286,3879150460.0675116
147,DAI,2021-05-28,4450935279.8070755,3656342310.4282513
148,DAI,2021-05-29,4264447778.8072205,3515625871.7369533
149,DAI,2021-05-30,4059920323.465388,3308585423.8987436
150,DAI,2021-05-31,4128085040.582791,3335109778.763305
151,DAI,2021-06-01,4223930326.593155,3408104179.565605
152,DAI,2021-06-02,3846885450.1420937,2999761335.928325
153,DAI,2021-06-03,3186542292.6118603,2510654407.3056464
154,DAI,2021-06-04,3225446988.2287917,2567399191.2866955
155,DAI,2021-06-05,3218100364.215581,2540812289.2124476
156,DAI,2021-06-06,2928863505.3579,2320017186.99003
157,DAI,2021-06-07,2822716641.656263,2211678177.2402024
158,DAI,2021-06-08,2940742772.201714,2300133696.88054
159,DAI,2021-06-09,3027651924.6389966,2357648413.0038223
160,DAI,2021-06-10,3124415262.605502,2410359793.2555785
161,DAI,2021-06-11,3089879908.7129517,2380916587.8897805
162,DAI,2021-06-12,3168416681.6475224,2391248553.948069
163,DAI,2021-06-13,3152055223.893525,2370773929.997477
164,DAI,2021-06-14,3220658453.340635,2424163627.956978
165,DAI,2021-06-15,3283376157.4346313,2480924109.4286075
166,DAI,2021-06-16,3346756403.009834,2536001523.9851403
167,DAI,2021-06-17,3371496272.546502,2545528094.3049216
168,DAI,2021-06-18,3381881511.856349,2556601846.631792
169,DAI,2021-06-19,3349420076.5051765,2525895497.5834813
170,DAI,2021-06-20,3338992778.953224,2516798620.7328367
171,DAI,2021-06-21,3441747215.717317,2591006313.683921
172,DAI,2021-06-22,3393781352.7156043,2538647320.7471657
173,DAI,2021-06-23,3793721295.763422,2817542838.326928
174,DAI,2021-06-24,3932911573.925687,2890588291.040287
175,DAI,2021-06-25,3788485935.3645144,2735376019.0973034
176,DAI,2021-06-26,3722687660.2223005,2677009638.3140965
177,DAI,2021-06-27,3785984948.9504213,2720430356.8376446
178,DAI,2021-06-28,3919296435.8234644,2808283545.629872
179,DAI,2021-06-29,4024581439.1331415,2848954730.6879716
180,DAI,2021-06-30,3824629573.0812583,2712173668.0998473
181,DAI,2021-07-01,3629497242.6828814,2595017745.8308053
182,DAI,2021-07-02,3436378688.0744987,2452789773.5449767
183,DAI,2021-07-03,3208823656.544267,2281845714.4564247
184,DAI,2021-07-04,3090494950.859259,2187583387.449421
185,DAI,2021-07-05,2603440619.716435,1861156775.5554082
186,DAI,2021-07-06,2758972852.8141437,1976613851.582033
187,DAI,2021-07-07,2835581415.7907553,2003976388.7907498
188,DAI,2021-07-08,2816363771.3284636,1972742818.0878437
189,DAI,2021-07-09,2778277044.463269,1930221813.0724201
190,DAI,2021-07-10,2753012346.6392813,1921132730.9817848
191,DAI,2021-07-11,2756650692.400583,1925313632.6672156
192,DAI,2021-07-12,2646663371.966038,1823385718.8696249
193,DAI,2021-07-13,2204617418.606376,1469562917.0265956
194,DAI,2021-07-14,2438966857.071339,1618242551.576284
195,DAI,2021-07-15,2461921852.5337143,1638052793.9290342
196,DAI,2021-07-16,2514224697.790096,1677003540.5787227
197,DAI,2021-07-17,2533180644.442522,1688377029.0944493
198,DAI,2021-07-18,2850989984.397316,1902274471.2664795
199,DAI,2021-07-19,2961718831.3073297,1978611002.4440777
200,DAI,2021-07-20,2982979752.0554476,1990180027.333633
201,DAI,2021-07-21,2994924760.7339373,1993516506.7311513
202,DAI,2021-07-22,2982078638.687759,1986737771.3730576
203,DAI,2021-07-23,3095455126.1580434,2068838405.8442097
204,DAI,2021-07-24,3196014803.841838,2155256389.5742803
205,DAI,2021-07-25,3333019325.61108,2345230183.6915746
206,DAI,2021-07-26,3362705841.2449136,2408728079.7589703
207,DAI,2021-07-27,3480607974.011271,2492135036.8961554
208,DAI,2021-07-28,3748103147.4444213,2672516235.6204925
209,DAI,2021-07-29,3894879299.5164495,2784333425.2707987
210,DAI,2021-07-30,3917725027.3945756,2804219723.68101
211,DAI,2021-07-31,3949419383.892763,2827841658.44507
212,DAI,2021-08-01,3968012040.3189793,2836075452.3719563
213,DAI,2021-08-02,3999734309.5235558,2841542452.6415524
214,DAI,2021-08-03,4014092835.7539473,2852950898.623681
215,DAI,2021-08-04,4079709522.5900965,2902138588.924436
216,DAI,2021-08-05,4093906987.568194,2957838923.127747
217,DAI,2021-08-06,4290984007.0435205,3096838259.5493417
218,DAI,2021-08-07,4349052983.007566,3134198918.9965906
219,DAI,2021-08-08,4389392322.700688,3168819990.832057
220,DAI,2021-08-09,4324402440.74955,3109686279.5683637
221,DAI,2021-08-10,3421371101.2571774,2515865716.103622
222,DAI,2021-08-11,4632787410.414438,3425260984.752062
223,DAI,2021-08-12,4673654227.2511215,3467644012.9006
224,DAI,2021-08-13,4594301043.980836,3422047361.982967
225,DAI,2021-08-14,4605168606.568119,3417942095.272251
226,DAI,2021-08-15,4143846385.3830867,3071421057.877736
227,DAI,2021-08-16,4167362402.642885,3096364465.198567
228,DAI,2021-08-17,4179013285.295648,3063618285.3346725
229,DAI,2021-08-18,4204177500.1060176,3040118625.6262274
230,DAI,2021-08-19,4289419704.0707946,3055275836.52762
231,DAI,2021-08-20,4389433065.133827,3130019524.0623546
232,DAI,2021-08-21,4446239079.386974,3174615088.0286407
233,DAI,2021-08-22,4430145366.248497,3160789847.9892697
234,DAI,2021-08-23,4467507927.250972,3186692177.3203306
235,DAI,2021-08-24,4460405227.674595,3172804907.2277904
236,DAI,2021-08-25,4456407445.245562,3165177028.132997
237,DAI,2021-08-26,4481685005.684595,3196347668.7197194
238,DAI,2021-08-27,4493019923.884251,3210866838.791073
239,DAI,2021-08-28,4506123416.313073,3253960735.7391367
240,DAI,2021-08-29,4510726057.648063,3271103661.2427645
241,DAI,2021-08-30,4505248418.809634,3265872237.3193674
242,DAI,2021-08-31,4477172260.159414,3244825322.0239453
243,DAI,2021-09-01,4478065191.591667,3250490123.69894
244,DAI,2021-09-02,4468820993.9840975,3285552907.782224
245,DAI,2021-09-03,4454911046.614948,3269473662.7211294
246,DAI,2021-09-04,4418600144.269301,3245373786.972335
247,DAI,2021-09-05,4424159909.029895,3275346811.828003
248,DAI,2021-09-06,4420832480.9153385,3274156397.6982965
249,DAI,2021-09-07,4388752413.0949135,3262402505.36
250,DAI,2021-09-08,4392124490.892793,3265858807.6674337
251,DAI,2021-09-09,4402071506.472856,3263515623.987334
252,DAI,2021-09-10,4404161868.925153,3257983908.2581344
253,DAI,2021-09-11,4391158122.891161,3255096022.6506248
254,DAI,2021-09-12,4386427292.637866,3255014043.251721
255,DAI,2021-09-13,4388482383.972749,3258323870.6317687
256,DAI,2021-09-14,4507339461.092042,3345537362.629508
257,DAI,2021-09-15,4565466687.188792,3414191667.0055876
258,DAI,2021-09-16,4587447214.645306,3437853619.5402665
259,DAI,2021-09-17,4597796443.123076,3447697929.7000256
260,DAI,2021-09-18,4689095356.398205,3533692781.0828013
261,DAI,2021-09-19,4694120394.002529,3557346705.502578
262,DAI,2021-09-20,4716068322.073862,3569354917.4901786
263,DAI,2021-09-21,4726477240.607541,3570889306.2166824
264,DAI,2021-09-22,4667613971.695171,3512430543.874481
265,DAI,2021-09-23,4592894354.407901,3449454799.172155
266,DAI,2021-09-24,4581306483.620072,3455914764.090053
267,DAI,2021-09-25,4579004357.247537,3462078572.95579
268,DAI,2021-09-26,4559418672.64743,3445560500.116719
269,DAI,2021-09-27,4544950283.243997,3432558962.5520926
270,DAI,2021-09-28,4570304000.534163,3435117840.398738
271,DAI,2021-09-29,4581478882.253259,3429841903.956543
272,DAI,2021-09-30,4624332689.321491,3478454061.210485
273,DAI,2021-10-01,4620474694.50533,3477459942.765288
274,DAI,2021-10-02,4366144304.32755,3278628665.4606705
275,DAI,2021-10-03,4134014792.9869967,3101179371.066341
276,DAI,2021-10-04,4044197820.814658,3037030102.488215
277,DAI,2021-10-05,4048356924.8006735,3049031432.040793
278,DAI,2021-10-06,4092369119.1747584,3073961795.6149783
279,DAI,2021-10-07,4067481321.3324127,3046957234.6168165
280,DAI,2021-10-08,4167576865.9886518,3113007876.1734605
281,DAI,2021-10-09,4347610896.441971,3262062607.5769305
282,DAI,2021-10-10,4426422972.437707,3336712948.7757707
283,DAI,2021-10-11,3261515621.4288416,2524434615.8861647
284,DAI,2021-10-12,2608748335.3245807,2055637186.1239214
285,DAI,2021-10-13,2613658405.0061245,2058184241.2068923
286,DAI,2021-10-14,2610922137.862581,2063048762.3366737
287,DAI,2021-10-15,2612818158.088705,2058782868.3705084
288,DAI,2021-10-16,2554767872.013481,2008544976.9678762
289,DAI,2021-10-17,2613189386.239565,2027562847.6719382
290,DAI,2021-10-18,2669673123.8606396,2065372225.0360634
291,DAI,2021-10-19,2635750771.557555,2065298298.547575
292,DAI,2021-10-20,2654824068.4817605,2076537916.7707617
293,DAI,2021-10-21,2670162561.943049,2079470268.2151184
294,DAI,2021-10-22,2694796224.3175073,2081814346.7249205
295,DAI,2021-10-23,2773576608.2840757,2142758932.7130706
296,DAI,2021-10-24,3673515824.9710774,2796026556.1649776
297,DAI,2021-10-25,4137241710.3218775,3140193165.9236546
298,DAI,2021-10-26,4143869171.505966,3161715422.8069797
299,DAI,2021-10-27,4108130212.7304564,3150824826.3625975
300,DAI,2021-10-28,4085719847.9918246,3141491720.3039246
301,DAI,2021-10-29,4092031989.486892,3145246884.269532
302,DAI,2021-10-30,4058824158.52063,3179046678.200012
303,DAI,2021-10-31,4043722751.364309,3195901700.448287
304,DAI,2021-11-01,3964112816.914623,3139844617.0252204
305,DAI,2021-11-02,3931798331.81206,3109206180.998609
306,DAI,2021-11-03,3929834733.438377,3109913665.925856
307,DAI,2021-11-04,3929281479.7032876,3116115183.5895033
308,DAI,2021-11-05,3911096507.522163,3127224394.030229
309,DAI,2021-11-06,3809508667.1425486,3046067027.637746
310,DAI,2021-11-07,3836774179.7670474,3075668396.77293
311,DAI,2021-11-08,3841071135.2215347,3127542941.9205084
312,DAI,2021-11-09,3853934979.720996,3166092653.1775355
313,DAI,2021-11-10,3895454015.166397,3146518962.631478
314,DAI,2021-11-11,3899267876.0446086,3141457294.536456
315,DAI,2021-11-12,3950509060.762926,3173571871.6585884
316,DAI,2021-11-13,3968205019.0801644,3205907502.9666753
317,DAI,2021-11-14,3991072122.7008615,3217884162.104772
318,DAI,2021-11-15,4105228699.0330033,3289479369.7610145
319,DAI,2021-11-16,4149610245.683385,3309051144.920957
320,DAI,2021-11-17,4183396367.912737,3336956229.7897916
321,DAI,2021-11-18,4334143805.89956,3462582874.7340884
322,DAI,2021-11-19,4370975955.860465,3478514118.8252006
323,DAI,2021-11-20,4401953732.992635,3511834707.6238327
324,DAI,2021-11-21,4435564110.575855,3515153782.664178
325,DAI,2021-11-22,4471502220.598829,3521536766.7772603
326,DAI,2021-11-23,4473041824.939906,3524241997.654943
327,DAI,2021-11-24,4474821199.254517,3516335452.336484
328,DAI,2021-11-25,4486724942.335319,3496888364.0439887
329,DAI,2021-11-26,4483370136.338671,3458366893.9238486
330,DAI,2021-11-27,4472235278.726656,3415455783.1271973
331,DAI,2021-11-28,4593702337.632972,3493570537.5730553
332,DAI,2021-11-29,4618871566.681921,3500188386.4799123
333,DAI,2021-11-30,4516546931.310576,3445862015.488086
334,DAI,2021-12-01,4472523691.122163,3420059281.5204077
335,DAI,2021-12-02,4466035336.060811,3409887799.7096257
336,DAI,2021-12-03,4457826010.434535,3410398185.863251
337,DAI,2021-12-04,4454678848.016469,3414706034.7953663
338,DAI,2021-12-05,4448075708.274804,3412744481.3793006
339,DAI,2021-12-06,4439722919.712033,3404226945.177637
340,DAI,2021-12-07,4445052083.877476,3406667242.760336
341,DAI,2021-12-08,4778548701.657766,3745543124.8468585
342,DAI,2021-12-09,4771611127.240957,3745058776.6081686
343,DAI,2021-12-10,4779475332.968338,3757970126.257258
344,DAI,2021-12-11,4768591572.544508,3763863589.958135
345,DAI,2021-12-12,4765143377.329428,3763836859.9730005
346,DAI,2021-12-13,4729055039.665293,3761846538.114312
347,DAI,2021-12-14,4688547364.1221075,3751484282.831051
348,DAI,2021-12-15,4692444185.839831,3740862067.670682
349,DAI,2021-12-16,4665243898.254853,3734679911.3978944
350,DAI,2021-12-17,4642255254.990323,3723425716.685609
351,DAI,2021-12-18,4647572630.958831,3716118269.082321
352,DAI,2021-12-19,4626849722.3741045,3707759933.9332066
353,DAI,2021-12-20,4621882825.013117,3708004618.8408403
354,DAI,2021-12-21,4618675878.727292,3705294271.9586163
355,DAI,2021-12-22,4604368288.075366,3694166757.975344
356,DAI,2021-12-23,4425952010.403045,3538178218.7574463
357,DAI,2021-12-24,4377915716.792775,3477850842.8497567
358,DAI,2021-12-25,4267329666.274447,3474557391.965183
359,DAI,2021-12-26,4288577266.3448877,3452392045.823867
360,DAI,2021-12-27,4326699949.464821,3447669220.9255557
361,DAI,2021-12-28,4292612081.4674673,3429871221.964352
362,DAI,2021-12-29,4268772737.6905336,3341265913.089883
363,DAI,2021-12-30,4288801572.238064,3333923792.367417
364,DAI,2021-12-31,4307757320.167926,3369128790.167594
365,DAI,2022-01-01,4330302193.458465,3406351341.596272
366,DAI,2022-01-02,4254281113.7118125,3360057842.6402874
367,DAI,2022-01-03,4271289142.0878143,3374508861.086806
368,DAI,2022-01-04,4062644489.807309,3188134435.222442
369,DAI,2022-01-05,4020303350.1924167,3146968535.466356
370,DAI,2022-01-06,3907542940.8922086,3063289349.0309205
371,DAI,2022-01-07,3765885936.178371,2942818915.89997
372,DAI,2022-01-08,3628677003.7783012,2831845069.2395544
373,DAI,2022-01-09,3552707193.5501595,2767440327.9154625
374,DAI,2022-01-10,3533862550.233012,2740373314.4873266
375,DAI,2022-01-11,3510428155.141948,2719820784.588827
376,DAI,2022-01-12,3501188364.3914022,2716224892.676673
377,DAI,2022-01-13,3483806122.1007094,2693175442.394896
378,DAI,2022-01-14,3441708418.629914,2661253371.397653
379,DAI,2022-01-15,3414280421.9518123,2626834524.852205
380,DAI,2022-01-16,3365498204.4992943,2575467424.459926
381,DAI,2022-01-17,3334617326.094963,2548624036.2711515
382,DAI,2022-01-18,3319475821.693537,2538243081.4772506
383,DAI,2022-01-19,3181735148.6432996,2410024851.666158
384,DAI,2022-01-20,3189018005.123522,2415714340.3799357
385,DAI,2022-01-21,3192295099.740614,2423397572.3052683
386,DAI,2022-01-22,3204446774.6707196,2432347095.0970926
387,DAI,2022-01-23,3218897534.29388,2448691561.379445
388,DAI,2022-01-24,3203506282.2644553,2438452430.314601
389,DAI,2022-01-25,3205254061.3774066,2437984134.215037
390,DAI,2022-01-26,3203971216.9615946,2435147204.6457486
391,DAI,2022-01-27,3223484441.5100474,2452138855.865229
392,DAI,2022-01-28,3196689350.783259,2415218260.3205366
393,DAI,2022-01-29,3061416519.710536,2363909788.188921
394,DAI,2022-01-30,2885660348.752191,2282585623.040108
395,DAI,2022-01-31,2829751634.9332976,2239048226.20116
396,DAI,2022-02-01,2807912209.9715796,2197562231.196182
397,DAI,2022-02-02,2614321751.090015,1949919170.1407876
398,DAI,2022-02-03,2578853900.3019867,1845905315.607407
399,DAI,2022-02-04,2565480832.610106,1844971284.4845827
400,DAI,2022-02-05,2595733946.2469335,1868882937.3918362
401,DAI,2022-02-06,2611322614.5966806,1880166578.82177
402,DAI,2022-02-07,2620553650.1392074,1884861161.4515913
403,DAI,2022-02-08,2451602504.5241866,1760917080.5801187
404,DAI,2022-02-09,2482493636.5175424,1795905846.1842287
405,DAI,2022-02-10,2547618490.3979435,1844274926.8923504
406,DAI,2022-02-11,2606916987.8256693,1845161463.7074637
407,DAI,2022-02-12,2648665625.6733437,1847115458.7885966
408,DAI,2022-02-13,2666820426.927435,1849274639.4500248
409,DAI,2022-02-14,2668498172.5000796,1849344732.4913423
410,DAI,2022-02-15,2669637010.691621,1823797029.9497857
411,DAI,2022-02-16,2675648465.4650707,1817408700.28297
412,DAI,2022-02-17,2673599926.501246,1818381612.925625
413,DAI,2022-02-18,2874310537.3367667,2022024468.2641313
414,DAI,2022-02-19,2919003289.419897,2078783329.2722228
415,DAI,2022-02-20,2926340289.126641,2080537754.1744435
