,ctoken_symbol,date,total_supply,total_borrow
135,USDC,2021-05-16,4471239525.454811,3586788569.426259
136,USDC,2021-05-17,4501207782.971111,3656034154.769745
137,USDC,2021-05-18,4544554138.319522,3717047167.584857
138,USDC,2021-05-19,4397071375.747535,3595550913.3659463
139,USDC,2021-05-20,4292929600.0358505,3522467666.4168887
140,USDC,2021-05-21,4329402093.750695,3573002262.5375614
141,USDC,2021-05-22,4399744937.960693,3633497827.4298882
142,USDC,2021-05-23,4435251020.417643,3657541595.5136514
143,USDC,2021-05-24,4450729538.235746,3677034447.737057
144,USDC,2021-05-25,4552600922.757667,3743376235.0658274
145,USDC,2021-05-26,4229766006.9242926,3499701666.1213303
146,USDC,2021-05-27,4366522887.173486,3642234459.887776
147,USDC,2021-05-28,4183255116.0483375,3500454073.4357147
148,USDC,2021-05-29,4013914566.1388726,3341807618.246902
149,USDC,2021-05-30,3945236486.1394463,3288823227.387679
150,USDC,2021-05-31,3938184624.2279506,3269385995.747143
151,USDC,2021-06-01,4048356502.7944117,3353195124.342775
152,USDC,2021-06-02,3864495804.5806484,2992726995.242167
153,USDC,2021-06-03,3765135917.0664506,2778911113.9321566
154,USDC,2021-06-04,3627127497.05569,2547243781.389902
155,USDC,2021-06-05,3232064433.6042686,2217049330.9975815
156,USDC,2021-06-06,3169608551.0081987,2117842549.9894383
157,USDC,2021-06-07,3186818160.9155326,2113458101.7850883
158,USDC,2021-06-08,3225206086.9164033,2156353070.860239
159,USDC,2021-06-09,3271750358.200288,2188373556.006521
160,USDC,2021-06-10,3324731810.1981454,2228706709.3623986
161,USDC,2021-06-11,3422848315.6779423,2265629914.3053236
162,USDC,2021-06-12,2887053763.5455546,1826163805.6492453
163,USDC,2021-06-13,2861470698.898469,1711201282.7699115
164,USDC,2021-06-14,3112525324.935261,1888879349.7320013
165,USDC,2021-06-15,3134062795.8709955,1913022939.8239744
166,USDC,2021-06-16,3144111859.247302,1929653555.8824117
167,USDC,2021-06-17,3195622473.892813,1983334004.6230657
168,USDC,2021-06-18,3178815412.2741723,1985364108.40548
169,USDC,2021-06-19,3155370435.6087914,1976017378.289847
170,USDC,2021-06-20,3165514935.7133512,1975257490.0399096
171,USDC,2021-06-21,3495905015.568049,2154645918.875541
172,USDC,2021-06-22,3553733808.633335,2186726149.933588
173,USDC,2021-06-23,3206882696.4032283,1911861004.595269
174,USDC,2021-06-24,3028245397.044623,1805481910.4343214
175,USDC,2021-06-25,3015483183.736497,1783948579.3439722
176,USDC,2021-06-26,3033914970.0194445,1767894964.9632573
177,USDC,2021-06-27,3100385103.6522856,1845023341.692522
178,USDC,2021-06-28,3145685394.369694,1885713180.7830808
179,USDC,2021-06-29,3164721536.99549,1897034776.7826352
180,USDC,2021-06-30,3277203182.370157,2029839076.3066015
181,USDC,2021-07-01,3337407706.8841257,2070315431.9460125
182,USDC,2021-07-02,3322240833.6617665,2034515243.6470296
183,USDC,2021-07-03,3311187843.7463737,2020290575.0043805
184,USDC,2021-07-04,3158290599.400428,1869592423.7103822
185,USDC,2021-07-05,2930787343.5854163,1655906153.5038478
186,USDC,2021-07-06,2897408059.79255,1616699417.7102654
187,USDC,2021-07-07,3026283458.564411,1651618581.3959112
