,ctoken_symbol,date,total_supply,total_borrow
142,USDT,2021-05-23,614914462.4888408,504927020.9329669
143,USDT,2021-05-24,602529721.4620383,516362202.0160724
144,USDT,2021-05-25,607117971.9470705,514160309.27615386
145,USDT,2021-05-26,649947385.9887867,541896455.2591641
146,USDT,2021-05-27,648659570.145098,542392538.863506
147,USDT,2021-05-28,617282516.063536,534700513.3620393
148,USDT,2021-05-29,620328939.3173312,536396272.705266
149,USDT,2021-05-30,648377123.0369642,542116991.2695378
150,USDT,2021-05-31,651132884.3166468,537222148.617532
151,USDT,2021-06-01,654905599.5861319,541493520.4577636
152,USDT,2021-06-02,653776924.8316944,515248317.33441836
153,USDT,2021-06-03,634075656.758539,459813054.7717091
154,USDT,2021-06-04,668761189.0518185,435983283.0027252
155,USDT,2021-06-05,671595266.2229977,421818668.6417695
156,USDT,2021-06-06,664395596.4507285,386420551.14187187
157,USDT,2021-06-07,600928044.104203,373866291.5801864
158,USDT,2021-06-08,598736632.0195236,382235828.0795254
159,USDT,2021-06-09,576960016.0730033,392175500.48004156
160,USDT,2021-06-10,603636417.3699629,394763662.5205557
161,USDT,2021-06-11,608961623.236639,385766914.76777023
162,USDT,2021-06-12,608528437.7895805,386542960.7885981
163,USDT,2021-06-13,596913383.2292972,387874307.12199426
164,USDT,2021-06-14,603383548.6777712,388104082.65623015
165,USDT,2021-06-15,621995665.8036638,408404693.68347514
166,USDT,2021-06-16,627350625.9463943,426124768.8088154
167,USDT,2021-06-17,624136278.3588353,426971014.92358965
168,USDT,2021-06-18,622203527.0110308,422298606.1362923
169,USDT,2021-06-19,623129888.3049387,423014222.40679216
170,USDT,2021-06-20,626693313.9946306,427206184.71615565
171,USDT,2021-06-21,625501877.2065991,424879502.4153801
172,USDT,2021-06-22,618680676.3973945,416768646.203625
173,USDT,2021-06-23,613915278.9941435,416309350.4530763
174,USDT,2021-06-24,610001802.8341111,345216041.83663195
175,USDT,2021-06-25,605413547.7020698,370611591.76086736
176,USDT,2021-06-26,605651742.5908817,376380938.8769639
177,USDT,2021-06-27,607174516.8921738,373574805.3309727
178,USDT,2021-06-28,620322291.6783915,371128245.6835125
179,USDT,2021-06-29,630596634.8776141,382988456.6960534
180,USDT,2021-06-30,616040596.1282451,374841359.6905013
181,USDT,2021-07-01,617690470.1677896,375246335.71217626
182,USDT,2021-07-02,619841300.9684627,372561355.58804554
183,USDT,2021-07-03,618878763.6075265,395283412.9401336
184,USDT,2021-07-04,616873367.4121116,387579925.05314976
185,USDT,2021-07-05,610255791.8094112,326393029.29318273
186,USDT,2021-07-06,607906654.4210956,314471010.53153294
187,USDT,2021-07-07,607395554.6028448,317190279.7296535
